index,timestamp,regime,normal,volatile,negative_pricing,price_spike,sustained_high_price_event
0,2024-01-01T00:05:00,normal,0,0,0,0,0
1,2024-01-01T00:10:00,normal,0,0,0,0,0
2,2024-01-01T00:15:00,normal,0,0,0,0,0
3,2024-01-01T00:20:00,normal,0,0,0,0,0
4,2024-01-01T00:25:00,normal,0,0,0,0,0
5,2024-01-01T00:30:00,normal,0,0,0,0,0
6,2024-01-01T00:35:00,normal,0,0,0,0,0
7,2024-01-01T00:40:00,normal,0,0,0,0,0
8,2024-01-01T00:45:00,normal,0,0,0,0,0
9,2024-01-01T00:50:00,normal,0,0,0,0,0
10,2024-01-01T00:55:00,normal,0,0,0,0,0
11,2024-01-01T01:00:00,normal,0,0,0,0,0
12,2024-01-01T01:05:00,normal,0,0,0,0,0
13,2024-01-01T01:10:00,normal,0,0,0,0,0
14,2024-01-01T01:15:00,normal,0,0,0,0,0
15,2024-01-01T01:20:00,normal,0,0,0,0,0
16,2024-01-01T01:25:00,normal,0,0,0,0,0
17,2024-01-01T01:30:00,normal,0,0,0,0,0
18,2024-01-01T01:35:00,normal,0,0,0,0,0
19,2024-01-01T01:40:00,normal,0,0,0,0,0
20,2024-01-01T01:45:00,normal,0,0,0,0,0
21,2024-01-01T01:50:00,normal,0,0,0,0,0
22,2024-01-01T01:55:00,normal,-0.0374,0,0,0,0
23,2024-01-01T02:00:00,normal,-0.0374,0,0,0,0
24,2024-01-01T02:05:00,normal,-0.0374,0,0,0,0
25,2024-01-01T02:10:00,normal,-0.0374,0,0,0,0
26,2024-01-01T02:15:00,normal,-0.0374,0,0,0,0
27,2024-01-01T02:20:00,normal,-0.0374,0,0,0,0
28,2024-01-01T02:25:00,normal,-0.0374,0,0,0,0
29,2024-01-01T02:30:00,normal,-0.0374,0,0,0,0
30,2024-01-01T02:35:00,normal,-0.0374,0,0,0,0
31,2024-01-01T02:40:00,normal,-0.0374,0,0,0,0
32,2024-01-01T02:45:00,normal,-0.0374,0,0,0,0
33,2024-01-01T02:50:00,normal,-0.0374,0,0,0,0
34,2024-01-01T02:55:00,normal,-0.0374,0,0,0,0
35,2024-01-01T03:00:00,normal,-0.0374,0,0,0,0
36,2024-01-01T03:05:00,normal,-0.0374,0,0,0,0
37,2024-01-01T03:10:00,normal,-0.0374,0,0,0,0
38,2024-01-01T03:15:00,normal,-0.0374,0,0,0,0
39,2024-01-01T03:20:00,normal,-0.0374,0,0,0,0
40,2024-01-01T03:25:00,normal,-0.0374,0,0,0,0
41,2024-01-01T03:30:00,normal,-0.0374,0,0,0,0
42,2024-01-01T03:35:00,normal,-0.0374,0,0,0,0
43,2024-01-01T03:40:00,normal,-0.0374,0,0,0,0
44,2024-01-01T03:45:00,normal,-0.0374,0,0,0,0
45,2024-01-01T03:50:00,normal,-0.0374,0,0,0,0
46,2024-01-01T03:55:00,normal,-0.0374,0,0,0,0
47,2024-01-01T04:00:00,normal,-0.0374,0,0,0,0
48,2024-01-01T04:05:00,normal,-0.0374,0,0,0,0
49,2024-01-01T04:10:00,normal,-0.0374,0,0,0,0
50,2024-01-01T04:15:00,normal,-0.0374,0,0,0,0
51,2024-01-01T04:20:00,normal,-0.0374,0,0,0,0
52,2024-01-01T04:25:00,normal,-0.0374,0,0,0,0
53,2024-01-01T04:30:00,normal,-0.0374,0,0,0,0
54,2024-01-01T04:35:00,normal,-0.0374,0,0,0,0
55,2024-01-01T04:40:00,normal,-0.0374,0,0,0,0
56,2024-01-01T04:45:00,normal,-0.0747,0,0,0,0
57,2024-01-01T04:50:00,normal,-0.1117,0,0,0,0
58,2024-01-01T04:55:00,normal,-0.1487,0,0,0,0
59,2024-01-01T05:00:00,normal,-0.1857,0,0,0,0
60,2024-01-01T05:05:00,normal,-0.1857,0,0,0,0
61,2024-01-01T05:10:00,normal,-0.1857,0,0,0,0
62,2024-01-01T05:15:00,normal,-0.2227,0,0,0,0
63,2024-01-01T05:20:00,normal,-0.2596,0,0,0,0
64,2024-01-01T05:25:00,normal,-0.2966,0,0,0,0
65,2024-01-01T05:30:00,normal,-0.3334,0,0,0,0
66,2024-01-01T05:35:00,normal,-0.3702,0,0,0,0
67,2024-01-01T05:40:00,normal,-0.4069,0,0,0,0
68,2024-01-01T05:45:00,normal,-0.4421,0,0,0,0
69,2024-01-01T05:50:00,normal,-0.4725,0,0,0,0
70,2024-01-01T05:55:00,normal,-0.4979,0,0,0,0
71,2024-01-01T06:00:00,normal,-0.5125,0,0,0,0
72,2024-01-01T06:05:00,normal,-0.5125,0,0,0,0
73,2024-01-01T06:10:00,normal,-0.5125,0,0,0,0
74,2024-01-01T06:15:00,normal,-0.5125,0,0,0,0
75,2024-01-01T06:20:00,normal,-0.5125,0,0,0,0
76,2024-01-01T06:25:00,negative_pricing,-0.5125,0,0,0,0
77,2024-01-01T06:30:00,negative_pricing,-0.5125,0,0,0,0
78,2024-01-01T06:35:00,negative_pricing,-0.5125,0,0,0,0
79,2024-01-01T06:40:00,normal,-0.5125,0,0,0,0
80,2024-01-01T06:45:00,normal,-0.5125,0,0,0,0
81,2024-01-01T06:50:00,normal,-0.5125,0,0,0,0
82,2024-01-01T06:55:00,normal,-0.5125,0,0,0,0
83,2024-01-01T07:00:00,normal,-0.5125,0,0,0,0
84,2024-01-01T07:05:00,normal,-0.5125,0,0,0,0
85,2024-01-01T07:10:00,normal,-0.5125,0,0,0,0
86,2024-01-01T07:15:00,normal,-0.5125,0,0,0,0
87,2024-01-01T07:20:00,normal,-0.5125,0,0,0,0
88,2024-01-01T07:25:00,normal,-0.5125,0,0,0,0
89,2024-01-01T07:30:00,normal,-0.5125,0,0,0,0
90,2024-01-01T07:35:00,normal,-0.5125,0,0,0,0
91,2024-01-01T07:40:00,negative_pricing,-0.5125,0,0,0,0
92,2024-01-01T07:45:00,negative_pricing,-0.5125,0,0,0,0
93,2024-01-01T07:50:00,normal,-0.5125,0,0,0,0
94,2024-01-01T07:55:00,normal,-0.5125,0,0,0,0
95,2024-01-01T08:00:00,normal,-0.5125,0,0,0,0
96,2024-01-01T08:05:00,normal,-0.5125,0,0,0,0
97,2024-01-01T08:10:00,normal,-0.5125,0,0,0,0
98,2024-01-01T08:15:00,normal,-0.5125,0,0,0,0
99,2024-01-01T08:20:00,normal,-0.5125,0,0,0,0
100,2024-01-01T08:25:00,normal,-0.5125,0,0,0,0
101,2024-01-01T08:30:00,normal,-0.5125,0,0,0,0
102,2024-01-01T08:35:00,normal,-0.5125,0,0,0,0
103,2024-01-01T08:40:00,normal,-0.5125,0,0,0,0
104,2024-01-01T08:45:00,normal,-0.5125,0,0,0,0
105,2024-01-01T08:50:00,normal,-0.5125,0,0,0,0
106,2024-01-01T08:55:00,normal,-0.5125,0,0,0,0
107,2024-01-01T09:00:00,normal,-0.5125,0,0,0,0
108,2024-01-01T09:05:00,normal,-0.5125,0,0,0,0
109,2024-01-01T09:10:00,normal,-0.5125,0,0,0,0
110,2024-01-01T09:15:00,normal,-0.5125,0,0,0,0
111,2024-01-01T09:20:00,normal,-0.5125,0,0,0,0
112,2024-01-01T09:25:00,normal,-0.5125,0,0,0,0
113,2024-01-01T09:30:00,normal,-0.5125,0,0,0,0
114,2024-01-01T09:35:00,normal,-0.5125,0,0,0,0
115,2024-01-01T09:40:00,normal,-0.5125,0,0,0,0
116,2024-01-01T09:45:00,normal,-0.5125,0,0,0,0
117,2024-01-01T09:50:00,normal,-0.5125,0,0,0,0
118,2024-01-01T09:55:00,normal,-0.5125,0,0,0,0
119,2024-01-01T10:00:00,normal,-0.5125,0,0,0,0
120,2024-01-01T10:05:00,normal,-0.5125,0,0,0,0
121,2024-01-01T10:10:00,normal,-0.5125,0,0,0,0
122,2024-01-01T10:15:00,normal,-0.5125,0,0,0,0
123,2024-01-01T10:20:00,normal,-0.5125,0,0,0,0
124,2024-01-01T10:25:00,normal,-0.5125,0,0,0,0
125,2024-01-01T10:30:00,normal,-0.5125,0,0,0,0
126,2024-01-01T10:35:00,normal,-0.5125,0,0,0,0
127,2024-01-01T10:40:00,normal,-0.5125,0,0,0,0
128,2024-01-01T10:45:00,normal,-0.5125,0,0,0,0
129,2024-01-01T10:50:00,normal,-0.5125,0,0,0,0
130,2024-01-01T10:55:00,normal,-0.5125,0,0,0,0
131,2024-01-01T11:00:00,normal,-0.5125,0,0,0,0
132,2024-01-01T11:05:00,normal,-0.5125,0,0,0,0
133,2024-01-01T11:10:00,normal,-0.5125,0,0,0,0
134,2024-01-01T11:15:00,normal,-0.5125,0,0,0,0
135,2024-01-01T11:20:00,normal,-0.5125,0,0,0,0
136,2024-01-01T11:25:00,normal,-0.5125,0,0,0,0
137,2024-01-01T11:30:00,normal,-0.5125,0,0,0,0
138,2024-01-01T11:35:00,normal,-0.5125,0,0,0,0
139,2024-01-01T11:40:00,normal,-0.5125,0,0,0,0
140,2024-01-01T11:45:00,normal,-0.5125,0,0,0,0
141,2024-01-01T11:50:00,normal,-0.5125,0,0,0,0
142,2024-01-01T11:55:00,normal,-0.5125,0,0,0,0
143,2024-01-01T12:00:00,normal,-0.5125,0,0,0,0
144,2024-01-01T12:05:00,normal,-0.5125,0,0,0,0
145,2024-01-01T12:10:00,normal,-0.5125,0,0,0,0
146,2024-01-01T12:15:00,normal,-0.5125,0,0,0,0
147,2024-01-01T12:20:00,normal,-0.5125,0,0,0,0
148,2024-01-01T12:25:00,normal,-0.5125,0,0,0,0
149,2024-01-01T12:30:00,normal,-0.5125,0,0,0,0
150,2024-01-01T12:35:00,normal,-0.5125,0,0,0,0
151,2024-01-01T12:40:00,normal,-0.5125,0,0,0,0
152,2024-01-01T12:45:00,normal,-0.5125,0,0,0,0
153,2024-01-01T12:50:00,normal,-0.5125,0,0,0,0
154,2024-01-01T12:55:00,normal,-0.5125,0,0,0,0
155,2024-01-01T13:00:00,normal,-0.5125,0,0,0,0
156,2024-01-01T13:05:00,normal,-0.5125,0,0,0,0
157,2024-01-01T13:10:00,normal,-0.5125,0,0,0,0
158,2024-01-01T13:15:00,normal,-0.5125,0,0,0,0
159,2024-01-01T13:20:00,normal,-0.5125,0,0,0,0
160,2024-01-01T13:25:00,normal,-0.5125,0,0,0,0
161,2024-01-01T13:30:00,normal,-0.5125,0,0,0,0
162,2024-01-01T13:35:00,normal,-0.5125,0,0,0,0
163,2024-01-01T13:40:00,normal,-0.5125,0,0,0,0
164,2024-01-01T13:45:00,normal,-0.5125,0,0,0,0
165,2024-01-01T13:50:00,normal,-0.5125,0,0,0,0
166,2024-01-01T13:55:00,normal,-0.5125,0,0,0,0
167,2024-01-01T14:00:00,normal,-0.5125,0,0,0,0
168,2024-01-01T14:05:00,normal,-0.5125,0,0,0,0
169,2024-01-01T14:10:00,normal,-0.5125,0,0,0,0
170,2024-01-01T14:15:00,normal,-0.5125,0,0,0,0
171,2024-01-01T14:20:00,normal,-0.5125,0,0,0,0
172,2024-01-01T14:25:00,normal,-0.5125,0,0,0,0
173,2024-01-01T14:30:00,normal,-0.5125,0,0,0,0
174,2024-01-01T14:35:00,normal,-0.5125,0,0,0,0
175,2024-01-01T14:40:00,normal,-0.5125,0,0,0,0
176,2024-01-01T14:45:00,normal,-0.5125,0,0,0,0
177,2024-01-01T14:50:00,normal,-0.5125,0,0,0,0
178,2024-01-01T14:55:00,normal,-0.5125,0,0,0,0
179,2024-01-01T15:00:00,normal,-0.5125,0,0,0,0
180,2024-01-01T15:05:00,normal,-0.5125,0,0,0,0
181,2024-01-01T15:10:00,normal,-0.5125,0,0,0,0
182,2024-01-01T15:15:00,normal,-0.5125,0,0,0,0
183,2024-01-01T15:20:00,normal,-0.5125,0,0,0,0
184,2024-01-01T15:25:00,normal,-0.5125,0,0,0,0
185,2024-01-01T15:30:00,normal,-0.5125,0,0,0,0
186,2024-01-01T15:35:00,normal,-0.5125,0,0,0,0
187,2024-01-01T15:40:00,normal,-0.5125,0,0,0,0
188,2024-01-01T15:45:00,normal,-0.5125,0,0,0,0
189,2024-01-01T15:50:00,normal,-0.5125,0,0,0,0
190,2024-01-01T15:55:00,normal,-0.5125,0,0,0,0
191,2024-01-01T16:00:00,normal,-0.5125,0,0,0,0
192,2024-01-01T16:05:00,normal,-0.5125,0,0,0,0
193,2024-01-01T16:10:00,normal,-0.5125,0,0,0,0
194,2024-01-01T16:15:00,normal,-0.5125,0,0,0,0
195,2024-01-01T16:20:00,normal,-0.5125,0,0,0,0
196,2024-01-01T16:25:00,normal,-0.5125,0,0,0,0
197,2024-01-01T16:30:00,normal,-0.5125,0,0,0,0
198,2024-01-01T16:35:00,normal,-0.5125,0,0,0,0
199,2024-01-01T16:40:00,normal,-0.5125,0,0,0,0
200,2024-01-01T16:45:00,normal,-0.5125,0,0,0,0
201,2024-01-01T16:50:00,normal,-0.5125,0,0,0,0
202,2024-01-01T16:55:00,normal,-0.5125,0,0,0,0
203,2024-01-01T17:00:00,normal,-0.5125,0,0,0,0
204,2024-01-01T17:05:00,normal,-0.5125,0,0,0,0
205,2024-01-01T17:10:00,normal,-0.5125,0,0,0,0
206,2024-01-01T17:15:00,normal,-0.5125,0,0,0,0
207,2024-01-01T17:20:00,normal,-0.5125,0,0,0,0
208,2024-01-01T17:25:00,normal,-0.5125,0,0,0,0
209,2024-01-01T17:30:00,normal,-0.5125,0,0,0,0
210,2024-01-01T17:35:00,normal,-0.5125,0,0,0,0
211,2024-01-01T17:40:00,normal,-0.5125,0,0,0,0
212,2024-01-01T17:45:00,normal,-0.5125,0,0,0,0
213,2024-01-01T17:50:00,normal,-0.5125,0,0,0,0
214,2024-01-01T17:55:00,normal,-0.5125,0,0,0,0
215,2024-01-01T18:00:00,normal,-0.5125,0,0,0,0
216,2024-01-01T18:05:00,normal,-0.5125,0,0,0,0
217,2024-01-01T18:10:00,normal,-0.5125,0,0,0,0
218,2024-01-01T18:15:00,normal,-0.5125,0,0,0,0
219,2024-01-01T18:20:00,normal,-0.5125,0,0,0,0
220,2024-01-01T18:25:00,normal,-0.5125,0,0,0,0
221,2024-01-01T18:30:00,normal,-0.5125,0,0,0,0
222,2024-01-01T18:35:00,normal,-0.5125,0,0,0,0
223,2024-01-01T18:40:00,normal,-0.5125,0,0,0,0
224,2024-01-01T18:45:00,normal,-0.5125,0,0,0,0
225,2024-01-01T18:50:00,normal,-0.5125,0,0,0,0
226,2024-01-01T18:55:00,normal,-0.5125,0,0,0,0
227,2024-01-01T19:00:00,normal,-0.5125,0,0,0,0
228,2024-01-01T19:05:00,normal,-0.5125,0,0,0,0
229,2024-01-01T19:10:00,normal,-0.5125,0,0,0,0
230,2024-01-01T19:15:00,normal,-0.5125,0,0,0,0
231,2024-01-01T19:20:00,normal,-0.5125,0,0,0,0
232,2024-01-01T19:25:00,normal,-0.5125,0,0,0,0
233,2024-01-01T19:30:00,normal,-0.5125,0,0,0,0
234,2024-01-01T19:35:00,normal,-0.5125,0,0,0,0
235,2024-01-01T19:40:00,normal,-0.5125,0,0,0,0
236,2024-01-01T19:45:00,normal,-0.5125,0,0,0,0
237,2024-01-01T19:50:00,normal,-0.5125,0,0,0,0
238,2024-01-01T19:55:00,normal,-0.5125,0,0,0,0
239,2024-01-01T20:00:00,normal,-0.5125,0,0,0,0
240,2024-01-01T20:05:00,normal,-0.5125,0,0,0,0
241,2024-01-01T20:10:00,normal,-0.5125,0,0,0,0
242,2024-01-01T20:15:00,normal,-0.5125,0,0,0,0
243,2024-01-01T20:20:00,normal,-0.5125,0,0,0,0
244,2024-01-01T20:25:00,normal,-0.5125,0,0,0,0
245,2024-01-01T20:30:00,normal,-0.5125,0,0,0,0
246,2024-01-01T20:35:00,normal,-0.5125,0,0,0,0
247,2024-01-01T20:40:00,normal,-0.5125,0,0,0,0
248,2024-01-01T20:45:00,normal,-0.5125,0,0,0,0
249,2024-01-01T20:50:00,normal,-0.5125,0,0,0,0
250,2024-01-01T20:55:00,normal,-0.5125,0,0,0,0
251,2024-01-01T21:00:00,normal,-0.5125,0,0,0,0
252,2024-01-01T21:05:00,normal,-0.5125,0,0,0,0
253,2024-01-01T21:10:00,normal,-0.5125,0,0,0,0
254,2024-01-01T21:15:00,normal,-0.5125,0,0,0,0
255,2024-01-01T21:20:00,normal,-0.5125,0,0,0,0
256,2024-01-01T21:25:00,normal,-0.5125,0,0,0,0
257,2024-01-01T21:30:00,normal,-0.5125,0,0,0,0
258,2024-01-01T21:35:00,normal,-0.5125,0,0,0,0
259,2024-01-01T21:40:00,normal,-0.5125,0,0,0,0
260,2024-01-01T21:45:00,normal,-0.5125,0,0,0,0
261,2024-01-01T21:50:00,normal,-0.5125,0,0,0,0
262,2024-01-01T21:55:00,normal,-0.5125,0,0,0,0
263,2024-01-01T22:00:00,normal,-0.5125,0,0,0,0
264,2024-01-01T22:05:00,normal,-0.5125,0,0,0,0
265,2024-01-01T22:10:00,normal,-0.5125,0,0,0,0
266,2024-01-01T22:15:00,normal,-0.5125,0,0,0,0
267,2024-01-01T22:20:00,normal,-0.5125,0,0,0,0
268,2024-01-01T22:25:00,normal,-0.5125,0,0,0,0
269,2024-01-01T22:30:00,normal,-0.5125,0,0,0,0
270,2024-01-01T22:35:00,normal,-0.5125,0,0,0,0
271,2024-01-01T22:40:00,normal,-0.5125,0,0,0,0
272,2024-01-01T22:45:00,normal,-0.5125,0,0,0,0
273,2024-01-01T22:50:00,normal,-0.5125,0,0,0,0
274,2024-01-01T22:55:00,normal,-0.5125,0,0,0,0
275,2024-01-01T23:00:00,normal,-0.5125,0,0,0,0
276,2024-01-01T23:05:00,normal,-0.5125,0,0,0,0
277,2024-01-01T23:10:00,normal,-0.5125,0,0,0,0
278,2024-01-01T23:15:00,normal,-0.5125,0,0,0,0
279,2024-01-01T23:20:00,normal,-0.5125,0,0,0,0
280,2024-01-01T23:25:00,normal,-0.5125,0,0,0,0
281,2024-01-01T23:30:00,normal,-0.5125,0,0,0,0
282,2024-01-01T23:35:00,normal,-0.5125,0,0,0,0
283,2024-01-01T23:40:00,normal,-0.5125,0,0,0,0
284,2024-01-01T23:45:00,normal,-0.5125,0,0,0,0
285,2024-01-01T23:50:00,normal,-0.5125,0,0,0,0
286,2024-01-01T23:55:00,normal,-0.5125,0,0,0,0
287,2024-01-02T00:00:00,normal,-0.5125,0,0,0,0
288,2024-01-02T00:05:00,normal,-0.5125,0,0,0,0
289,2024-01-02T00:10:00,normal,-0.5125,0,0,0,0
290,2024-01-02T00:15:00,normal,-0.5125,0,0,0,0
291,2024-01-02T00:20:00,normal,-0.5125,0,0,0,0
292,2024-01-02T00:25:00,normal,-0.5125,0,0,0,0
293,2024-01-02T00:30:00,normal,-0.5125,0,0,0,0
294,2024-01-02T00:35:00,normal,-0.5125,0,0,0,0
295,2024-01-02T00:40:00,normal,-0.5125,0,0,0,0
296,2024-01-02T00:45:00,normal,-0.5125,0,0,0,0
297,2024-01-02T00:50:00,normal,-0.5125,0,0,0,0
298,2024-01-02T00:55:00,normal,-0.5125,0,0,0,0
299,2024-01-02T01:00:00,normal,-0.5125,0,0,0,0
300,2024-01-02T01:05:00,normal,-0.5125,0,0,0,0
301,2024-01-02T01:10:00,normal,-0.5125,0,0,0,0
302,2024-01-02T01:15:00,normal,-0.5125,0,0,0,0
303,2024-01-02T01:20:00,normal,-0.5125,0,0,0,0
304,2024-01-02T01:25:00,normal,-0.5125,0,0,0,0
305,2024-01-02T01:30:00,normal,-0.5125,0,0,0,0
306,2024-01-02T01:35:00,normal,-0.5125,0,0,0,0
307,2024-01-02T01:40:00,normal,-0.5125,0,0,0,0
308,2024-01-02T01:45:00,normal,-0.5125,0,0,0,0
309,2024-01-02T01:50:00,normal,-0.5125,0,0,0,0
310,2024-01-02T01:55:00,normal,-0.5125,0,0,0,0
311,2024-01-02T02:00:00,normal,-0.5125,0,0,0,0
312,2024-01-02T02:05:00,normal,-0.5125,0,0,0,0
313,2024-01-02T02:10:00,normal,-0.5125,0,0,0,0
314,2024-01-02T02:15:00,normal,-0.5125,0,0,0,0
315,2024-01-02T02:20:00,normal,-0.5125,0,0,0,0
316,2024-01-02T02:25:00,normal,-0.5125,0,0,0,0
317,2024-01-02T02:30:00,normal,-0.5125,0,0,0,0
318,2024-01-02T02:35:00,normal,-0.5125,0,0,0,0
319,2024-01-02T02:40:00,normal,-0.5125,0,0,0,0
320,2024-01-02T02:45:00,normal,-0.5125,0,0,0,0
321,2024-01-02T02:50:00,normal,-0.5125,0,0,0,0
322,2024-01-02T02:55:00,normal,-0.5125,0,0,0,0
323,2024-01-02T03:00:00,normal,-0.5125,0,0,0,0
324,2024-01-02T03:05:00,normal,-0.5125,0,0,0,0
325,2024-01-02T03:10:00,normal,-0.5125,0,0,0,0
326,2024-01-02T03:15:00,normal,-0.5125,0,0,0,0
327,2024-01-02T03:20:00,normal,-0.5125,0,0,0,0
328,2024-01-02T03:25:00,normal,-0.5125,0,0,0,0
329,2024-01-02T03:30:00,normal,-0.5125,0,0,0,0
330,2024-01-02T03:35:00,normal,-0.5125,0,0,0,0
331,2024-01-02T03:40:00,normal,-0.5125,0,0,0,0
332,2024-01-02T03:45:00,normal,-0.5125,0,0,0,0
333,2024-01-02T03:50:00,normal,-0.5125,0,0,0,0
334,2024-01-02T03:55:00,normal,-0.5125,0,0,0,0
335,2024-01-02T04:00:00,normal,-0.5125,0,0,0,0
336,2024-01-02T04:05:00,normal,-0.5125,0,0,0,0
337,2024-01-02T04:10:00,normal,-0.5125,0,0,0,0
338,2024-01-02T04:15:00,normal,-0.5125,0,0,0,0
339,2024-01-02T04:20:00,normal,-0.5125,0,0,0,0
340,2024-01-02T04:25:00,normal,-0.5125,0,0,0,0
341,2024-01-02T04:30:00,normal,-0.5125,0,0,0,0
342,2024-01-02T04:35:00,normal,-0.5125,0,0,0,0
343,2024-01-02T04:40:00,normal,-0.5125,0,0,0,0
344,2024-01-02T04:45:00,normal,-0.5125,0,0,0,0
345,2024-01-02T04:50:00,normal,-0.5125,0,0,0,0
346,2024-01-02T04:55:00,normal,-0.5125,0,0,0,0
347,2024-01-02T05:00:00,normal,-0.5125,0,0,0,0
348,2024-01-02T05:05:00,normal,-0.5125,0,0,0,0
349,2024-01-02T05:10:00,normal,-0.5125,0,0,0,0
350,2024-01-02T05:15:00,normal,-0.5125,0,0,0,0
351,2024-01-02T05:20:00,normal,-0.5125,0,0,0,0
352,2024-01-02T05:25:00,normal,-0.5125,0,0,0,0
353,2024-01-02T05:30:00,normal,-0.5125,0,0,0,0
354,2024-01-02T05:35:00,normal,-0.5125,0,0,0,0
355,2024-01-02T05:40:00,normal,-0.5125,0,0,0,0
356,2024-01-02T05:45:00,normal,-0.5125,0,0,0,0
357,2024-01-02T05:50:00,normal,-0.5125,0,0,0,0
358,2024-01-02T05:55:00,normal,-0.5125,0,0,0,0
359,2024-01-02T06:00:00,normal,-0.5125,0,0,0,0
360,2024-01-02T06:05:00,normal,-0.5125,0,0,0,0
361,2024-01-02T06:10:00,normal,-0.5125,0,0,0,0
362,2024-01-02T06:15:00,normal,-0.5125,0,0,0,0
363,2024-01-02T06:20:00,normal,-0.5125,0,0,0,0
364,2024-01-02T06:25:00,normal,-0.5125,0,0,0,0
365,2024-01-02T06:30:00,normal,-0.5125,0,0,0,0
366,2024-01-02T06:35:00,normal,-0.5125,0,0,0,0
367,2024-01-02T06:40:00,normal,-0.5125,0,0,0,0
368,2024-01-02T06:45:00,normal,-0.5125,0,0,0,0
369,2024-01-02T06:50:00,normal,-0.5125,0,0,0,0
370,2024-01-02T06:55:00,normal,-0.5125,0,0,0,0
371,2024-01-02T07:00:00,normal,-0.5125,0,0,0,0
372,2024-01-02T07:05:00,normal,-0.5125,0,0,0,0
373,2024-01-02T07:10:00,normal,-0.5125,0,0,0,0
374,2024-01-02T07:15:00,normal,-0.5125,0,0,0,0
375,2024-01-02T07:20:00,normal,-0.5125,0,0,0,0
376,2024-01-02T07:25:00,normal,-0.5125,0,0,0,0
377,2024-01-02T07:30:00,normal,-0.5125,0,0,0,0
378,2024-01-02T07:35:00,normal,-0.5125,0,0,0,0
379,2024-01-02T07:40:00,normal,-0.5125,0,0,0,0
380,2024-01-02T07:45:00,normal,-0.5125,0,0,0,0
381,2024-01-02T07:50:00,normal,-0.5125,0,0,0,0
382,2024-01-02T07:55:00,normal,-0.5125,0,0,0,0
383,2024-01-02T08:00:00,normal,-0.5125,0,0,0,0
384,2024-01-02T08:05:00,normal,-0.5125,0,0,0,0
385,2024-01-02T08:10:00,normal,-0.5125,0,0,0,0
386,2024-01-02T08:15:00,normal,-0.5125,0,0,0,0
387,2024-01-02T08:20:00,normal,-0.5125,0,0,0,0
388,2024-01-02T08:25:00,normal,-0.5125,0,0,0,0
389,2024-01-02T08:30:00,normal,-0.5125,0,0,0,0
390,2024-01-02T08:35:00,normal,-0.5125,0,0,0,0
391,2024-01-02T08:40:00,normal,-0.5125,0,0,0,0
392,2024-01-02T08:45:00,normal,-0.5125,0,0,0,0
393,2024-01-02T08:50:00,normal,-0.5125,0,0,0,0
394,2024-01-02T08:55:00,normal,-0.5125,0,0,0,0
395,2024-01-02T09:00:00,normal,-0.5125,0,0,0,0
396,2024-01-02T09:05:00,normal,-0.5125,0,0,0,0
397,2024-01-02T09:10:00,normal,-0.5125,0,0,0,0
398,2024-01-02T09:15:00,normal,-0.5125,0,0,0,0
399,2024-01-02T09:20:00,normal,-0.5125,0,0,0,0
400,2024-01-02T09:25:00,normal,-0.5125,0,0,0,0
401,2024-01-02T09:30:00,normal,-0.5125,0,0,0,0
402,2024-01-02T09:35:00,normal,-0.5125,0,0,0,0
403,2024-01-02T09:40:00,normal,-0.5125,0,0,0,0
404,2024-01-02T09:45:00,normal,-0.5125,0,0,0,0
405,2024-01-02T09:50:00,normal,-0.5125,0,0,0,0
406,2024-01-02T09:55:00,normal,-0.5125,0,0,0,0
407,2024-01-02T10:00:00,normal,-0.5125,0,0,0,0
408,2024-01-02T10:05:00,normal,-0.5125,0,0,0,0
409,2024-01-02T10:10:00,normal,-0.5125,0,0,0,0
410,2024-01-02T10:15:00,normal,-0.5125,0,0,0,0
411,2024-01-02T10:20:00,normal,-0.5125,0,0,0,0
412,2024-01-02T10:25:00,normal,-0.5125,0,0,0,0
413,2024-01-02T10:30:00,normal,-0.5125,0,0,0,0
414,2024-01-02T10:35:00,normal,-0.5125,0,0,0,0
415,2024-01-02T10:40:00,normal,-0.5125,0,0,0,0
416,2024-01-02T10:45:00,normal,-0.5125,0,0,0,0
417,2024-01-02T10:50:00,normal,-0.5125,0,0,0,0
418,2024-01-02T10:55:00,normal,-0.5125,0,0,0,0
419,2024-01-02T11:00:00,normal,-0.5125,0,0,0,0
420,2024-01-02T11:05:00,normal,-0.5125,0,0,0,0
421,2024-01-02T11:10:00,normal,-0.5125,0,0,0,0
422,2024-01-02T11:15:00,normal,-0.5125,0,0,0,0
423,2024-01-02T11:20:00,normal,-0.5125,0,0,0,0
424,2024-01-02T11:25:00,normal,-0.5125,0,0,0,0
425,2024-01-02T11:30:00,normal,-0.5125,0,0,0,0
426,2024-01-02T11:35:00,normal,-0.5125,0,0,0,0
427,2024-01-02T11:40:00,normal,-0.5125,0,0,0,0
428,2024-01-02T11:45:00,normal,-0.5125,0,0,0,0
429,2024-01-02T11:50:00,normal,-0.5125,0,0,0,0
430,2024-01-02T11:55:00,normal,-0.5125,0,0,0,0
431,2024-01-02T12:00:00,normal,-0.5125,0,0,0,0
432,2024-01-02T12:05:00,normal,-0.5125,0,0,0,0
433,2024-01-02T12:10:00,normal,-0.5125,0,0,0,0
434,2024-01-02T12:15:00,normal,-0.5125,0,0,0,0
435,2024-01-02T12:20:00,normal,-0.5125,0,0,0,0
436,2024-01-02T12:25:00,normal,-0.5125,0,0,0,0
437,2024-01-02T12:30:00,normal,-0.5125,0,0,0,0
