C,SETP.WORLD,DVD_DISPATCHPRICE,AEMO,PUBLIC,2024/01/22,18:20:10,0000000409093080,,0000000409093040
I,DISPATCH,PRICE,4,SETTLEMENTDATE,RUNNO,REGIONID,DISPATCHINTERVAL,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,LASTCHANGED,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG,PRICE_STATUS,PRE_AP_ENERGY_PRICE,PRE_AP_RAISE6_PRICE,PRE_AP_RAISE60_PRICE,PRE_AP_RAISE5MIN_PRICE,PRE_AP_RAISEREG_PRICE,PRE_AP_LOWER6_PRICE,PRE_AP_LOWER60_PRICE,PRE_AP_LOWER5MIN_PRICE,PRE_AP_LOWERREG_PRICE,CUMUL_PRE_AP_ENERGY_PRICE,CUMUL_PRE_AP_RAISE6_PRICE,CUMUL_PRE_AP_RAISE60_PRICE,CUMUL_PRE_AP_RAISE5MIN_PRICE,CUMUL_PRE_AP_RAISEREG_PRICE,CUMUL_PRE_AP_LOWER6_PRICE,CUMUL_PRE_AP_LOWER60_PRICE,CUMUL_PRE_AP_LOWER5MIN_PRICE,CUMUL_PRE_AP_LOWERREG_PRICE
D,DISPATCH,PRICE,4,"2023/12/01 00:15:00",1,NSW1,20231130243,0,70.32033,0,70.32033,0,0,"2023/12/01 00:10:03",0.5,0.5,0,0.39,0.39,0,0.38,0.38,0,4.98,4.98,0,0.03,0.03,0,0.15,0.15,0,0,0,0,3.77,3.77,0,FIRM,70.32033,0.5,0.39,0.38,4.98,0.03,0.15,0,3.77,19555.6894816666666666666666,1765.261120,1133.337830,840.189920,11716.937150,855.406190,3722.384890,558.1068,8244.956730
D,DISPATCH,PRICE,4,"2023/12/01 00:15:00",1,QLD1,20231130243,0,78.75,0,78.75,0,0,"2023/12/01 00:10:03",0.5,0.5,0,0.39,0.39,0,0.38,0.38,0,4.98,4.98,0,0.03,0.03,0,0.15,0.15,0,0,0,0,3.77,3.77,0,FIRM,78.75,0.5,0.39,0.38,4.98,0.03,0.15,0,3.77,19659.9269216666666666666666,1765.261120,1133.337830,840.189920,11716.937150,855.406190,3722.384890,558.1068,8244.956730
D,DISPATCH,PRICE,4,"2023/12/01 00:15:00",1,SA1,20231130243,0,10.13383,0,10.13383,0,0,"2023/12/01 00:10:03",0.5,0.5,0,0.39,0.39,0,0.38,0.38,0,4.98,4.98,0,0.03,0.03,0,0.15,0.15,0,0,0,0,3.77,3.77,0,FIRM,10.13383,0.5,0.39,0.38,4.98,0.03,0.15,0,3.77,9502.313361666666666666666666,1765.261120,1133.337830,840.189920,11716.937150,855.406190,3722.384890,558.1068,8244.956730
D,DISPATCH,PRICE,4,"2023/12/01 00:15:00",1,TAS1,20231130243,0,30.12154,0,30.12154,0,0,"2023/12/01 00:10:03",0.5,0.5,0,0.39,0.39,0,0.38,0.38,0,6.47,6.47,0,0.03,0.03,0,0.15,0.15,0,0,0,0,4.57,4.57,0,FIRM,30.12154,0.5,0.39,0.38,6.47,0.03,0.15,0,4.57,19080.1779233333333333333333,2123.896830,1205.527830,887.213010,21303.349360,861.166190,3385.021640,56.0040,10620.212870
D,DISPATCH,PRICE,4,"2023/12/01 00:15:00",1,VIC1,20231130243,0,9,0,9,0,0,"2023/12/01 00:10:03",0.5,0.5,0,0.39,0.39,0,0.38,0.38,0,4.98,4.98,0,0.03,0.03,0,0.15,0.15,0,0,0,0,3.77,3.77,0,FIRM,9,0.5,0.39,0.38,4.98,0.03,0.15,0,3.77,8522.934386666666666666666666,1765.261120,1133.337830,840.189920,11716.937150,855.406190,3722.384890,558.1068,8244.956730
D,DISPATCH,PRICE,4,"2023/12/01 00:20:00",1,NSW1,20231130244,0,59.9898,0,59.9898,0,0,"2023/12/01 00:15:03",0.96,0.96,0,0.39,0.39,0,0.38,0.38,0,4.98,4.98,0,0.14,0.14,0,0.39,0.39,0,0.15,0.15,0,1.88,1.88,0,FIRM,59.9898,0.96,0.39,0.38,4.98,0.14,0.39,0.15,1.88,19555.6894816666666666666666,1764.821120,1133.337830,840.189920,11716.287150,855.406190,3722.394890,558.2468,8243.086730
D,DISPATCH,PRICE,4,"2023/12/01 00:20:00",1,QLD1,20231130244,0,67.13491,0,67.13491,0,0,"2023/12/01 00:15:03",0.96,0.96,0,0.39,0.39,0,0.38,0.38,0,4.98,4.98,0,0.14,0.14,0,0.39,0.39,0,0.15,0.15,0,1.88,1.88,0,FIRM,67.13491,0.96,0.39,0.38,4.98,0.14,0.39,0.15,1.88,19659.9269216666666666666666,1764.821120,1133.337830,840.189920,11716.287150,855.406190,3722.394890,558.2468,8243.086730
D,DISPATCH,PRICE,4,"2023/12/01 00:20:00",1,SA1,20231130244,0,21.4215,0,21.4215,0,0,"2023/12/01 00:15:03",0.96,0.96,0,0.39,0.39,0,0.38,0.38,0,4.98,4.98,0,0.14,0.14,0,0.39,0.39,0,0.15,0.15,0,1.88,1.88,0,FIRM,21.4215,0.96,0.39,0.38,4.98,0.14,0.39,0.15,1.88,9502.313361666666666666666666,1764.821120,1133.337830,840.189920,11716.287150,855.406190,3722.394890,558.2468,8243.086730
D,DISPATCH,PRICE,4,"2023/12/01 00:20:00",1,TAS1,20231130244,0,30.12154,0,30.12154,0,0,"2023/12/01 00:15:03",0.96,0.96,0,0.39,0.39,0,0.38,0.38,0,6.47,6.47,0,0.14,0.14,0,0.39,0.39,0,0,0,0,4.57,4.57,0,FIRM,30.12154,0.96,0.39,0.38,6.47,0.14,0.39,0,4.57,19080.1779233333333333333333,2123.456830,1205.527830,887.213010,21297.719360,861.166190,3385.031640,56.0040,10618.912870
D,DISPATCH,PRICE,4,"2023/12/01 00:20:00",1,VIC1,20231130244,0,19.12,0,19.12,0,0,"2023/12/01 00:15:03",0.96,0.96,0,0.39,0.39,0,0.38,0.38,0,4.98,4.98,0,0.14,0.14,0,0.39,0.39,0,0.15,0.15,0,1.88,1.88,0,FIRM,19.12,0.96,0.39,0.38,4.98,0.14,0.39,0.15,1.88,8522.934386666666666666666666,1764.821120,1133.337830,840.189920,11716.287150,855.406190,3722.394890,558.2468,8243.086730
D,DISPATCH,PRICE,4,"2023/12/01 00:25:00",1,NSW1,20231130245,0,58,0,58,0,0,"2023/12/01 00:20:02",0.86,0.86,0,0.39,0.39,0,0.38,0.38,0,4.98,4.98,0,0.38,0.38,0,0.39,0.39,0,0.17,0.17,0,1.2,1.2,0,FIRM,58,0.86,0.39,0.38,4.98,0.38,0.39,0.17,1.2,19555.6894816666666666666666,1764.821120,1133.337830,840.189920,11713.277150,855.736190,3722.614890,558.4168,8240.526730
D,DISPATCH,PRICE,4,"2023/12/01 00:25:00",1,QLD1,20231130245,0,64.42819,0,64.42819,0,0,"2023/12/01 00:20:02",0.86,0.86,0,0.39,0.39,0,0.38,0.38,0,4.98,4.98,0,0.38,0.38,0,0.39,0.39,0,0.17,0.17,0,1.2,1.2,0,FIRM,64.42819,0.86,0.39,0.38,4.98,0.38,0.39,0.17,1.2,19659.9269216666666666666666,1764.821120,1133.337830,840.189920,11713.277150,855.736190,3722.614890,558.4168,8240.526730
D,DISPATCH,PRICE,4,"2023/12/01 00:25:00",1,SA1,20231130245,0,21.52825,0,21.52825,0,0,"2023/12/01 00:20:02",0.86,0.86,0,0.39,0.39,0,0.38,0.38,0,4.98,4.98,0,0.38,0.38,0,0.39,0.39,0,0.17,0.17,0,1.2,1.2,0,FIRM,21.52825,0.86,0.39,0.38,4.98,0.38,0.39,0.17,1.2,9502.313361666666666666666666,1764.821120,1133.337830,840.189920,11713.277150,855.736190,3722.614890,558.4168,8240.526730
D,DISPATCH,PRICE,4,"2023/12/01 00:25:00",1,TAS1,20231130245,0,30.12154,0,30.12154,0,0,"2023/12/01 00:20:02",0.86,0.86,0,0.39,0.39,0,0.38,0.38,0,6.47,6.47,0,0.38,0.38,0,0.39,0.39,0,0,0,0,4.57,4.57,0,FIRM,30.12154,0.86,0.39,0.38,6.47,0.38,0.39,0,4.57,19080.1779233333333333333333,2123.456830,1205.527830,887.213010,21292.089360,861.496190,3385.251640,56.0040,10617.612870
D,DISPATCH,PRICE,4,"2023/12/01 00:25:00",1,VIC1,20231130245,0,19.12,0,19.12,0,0,"2023/12/01 00:20:02",0.86,0.86,0,0.39,0.39,0,0.38,0.38,0,4.98,4.98,0,0.38,0.38,0,0.39,0.39,0,0.17,0.17,0,1.2,1.2,0,FIRM,19.12,0.86,0.39,0.38,4.98,0.38,0.39,0.17,1.2,8522.934386666666666666666666,1764.821120,1133.337830,840.189920,11713.277150,855.736190,3722.614890,558.4168,8240.526730
D,DISPATCH,PRICE,4,"2023/12/01 00:30:00",1,NSW1,20231130246,0,54.95,0,54.95,0,0,"2023/12/01 00:25:03",0.5,0.5,0,0.39,0.39,0,0.38,0.38,0,4.98,4.98,0,0.03,0.03,0,0.15,0.15,0,0.01,0.01,0,1.88,1.88,0,FIRM,54.95,0.5,0.39,0.38,4.98,0.03,0.15,0.01,1.88,19620.4254416666666666666666,1764.461120,1133.337830,840.189920,11710.527150,855.716190,3722.594890,558.4268,8238.656730
D,DISPATCH,PRICE,4,"2023/12/01 00:30:00",1,QLD1,20231130246,0,78.75,0,78.75,0,0,"2023/12/01 00:25:03",0.5,0.5,0,0.39,0.39,0,0.38,0.38,0,4.98,4.98,0,0.03,0.03,0,0.15,0.15,0,0.01,0.01,0,1.88,1.88,0,FIRM,78.75,0.5,0.39,0.38,4.98,0.03,0.15,0.01,1.88,19734.943185,1764.461120,1133.337830,840.189920,11710.527150,855.716190,3722.594890,558.4268,8238.656730
D,DISPATCH,PRICE,4,"2023/12/01 00:30:00",1,SA1,20231130246,0,21.52847,0,21.52847,0,0,"2023/12/01 00:25:03",0.5,0.5,0,0.39,0.39,0,0.38,0.38,0,4.98,4.98,0,0.03,0.03,0,0.15,0.15,0,0.01,0.01,0,1.88,1.88,0,FIRM,21.52847,0.5,0.39,0.38,4.98,0.03,0.15,0.01,1.88,9521.836098333333333333333333,1764.461120,1133.337830,840.189920,11710.527150,855.716190,3722.594890,558.4268,8238.656730
D,DISPATCH,PRICE,4,"2023/12/01 00:30:00",1,TAS1,20231130246,0,30.12,0,30.12,0,0,"2023/12/01 00:25:03",0.5,0.5,0,0.39,0.39,0,0.38,0.38,0,6.47,6.47,0,0.03,0.03,0,0.15,0.15,0,0,0,0,4.57,4.57,0,FIRM,30.12,0.5,0.39,0.38,6.47,0.03,0.15,0,4.57,19114.3289500000000000000000,2123.096830,1205.527830,887.213010,21286.459360,861.476190,3385.231640,56.0040,10616.312870
D,DISPATCH,PRICE,4,"2023/12/01 00:30:00",1,VIC1,20231130246,0,19.12,0,19.12,0,0,"2023/12/01 00:25:03",0.5,0.5,0,0.39,0.39,0,0.38,0.38,0,4.98,4.98,0,0.03,0.03,0,0.15,0.15,0,0.01,0.01,0,1.88,1.88,0,FIRM,19.12,0.5,0.39,0.38,4.98,0.03,0.15,0.01,1.88,8540.367720000000000000000000,1764.461120,1133.337830,840.189920,11710.527150,855.716190,3722.594890,558.4268,8238.656730
D,DISPATCH,PRICE,4,"2023/12/01 00:35:00",1,NSW1,20231130247,0,58,0,58,0,0,"2023/12/01 00:30:02",0.45,0.45,0,0.39,0.39,0,0.38,0.38,0,4.98,4.98,0,0.34,0.34,0,0.38,0.38,0,0.39,0.39,0,1.88,1.88,0,FIRM,58,0.45,0.39,0.38,4.98,0.34,0.38,0.39,1.88,19620.4254416666666666666666,1764.051120,1133.337830,840.189920,11708.007150,855.666190,3722.584890,558.4268,8238.656730
D,DISPATCH,PRICE,4,"2023/12/01 00:35:00",1,QLD1,20231130247,0,78.75,0,78.75,0,0,"2023/12/01 00:30:02",0.45,0.45,0,0.39,0.39,0,0.38,0.38,0,4.98,4.98,0,0.34,0.34,0,0.38,0.38,0,0.39,0.39,0,1.88,1.88,0,FIRM,78.75,0.45,0.39,0.38,4.98,0.34,0.38,0.39,1.88,19734.943185,1764.051120,1133.337830,840.189920,11708.007150,855.666190,3722.584890,558.4268,8238.656730
D,DISPATCH,PRICE,4,"2023/12/01 00:35:00",1,SA1,20231130247,0,9.98573,0,9.98573,0,0,"2023/12/01 00:30:02",0.45,0.45,0,0.39,0.39,0,0.38,0.38,0,4.98,4.98,0,0.34,0.34,0,0.38,0.38,0,0.39,0.39,0,1.88,1.88,0,FIRM,9.98573,0.45,0.39,0.38,4.98,0.34,0.38,0.39,1.88,9521.836098333333333333333333,1764.051120,1133.337830,840.189920,11708.007150,855.666190,3722.584890,558.4268,8238.656730
D,DISPATCH,PRICE,4,"2023/12/01 00:35:00",1,TAS1,20231130247,0,30.12,0,30.12,0,0,"2023/12/01 00:30:02",0.45,0.45,0,0.39,0.39,0,0.38,0.38,0,6.47,6.47,0,0.34,0.34,0,0.38,0.38,0,0,0,0,4.57,4.57,0,FIRM,30.12,0.45,0.39,0.38,6.47,0.34,0.38,0,4.57,19114.3289500000000000000000,2122.686830,1205.527830,887.213010,21280.829360,861.426190,3385.221640,56.0040,10615.012870
D,DISPATCH,PRICE,4,"2023/12/01 00:35:00",1,VIC1,20231130247,0,9,0,9,0,0,"2023/12/01 00:30:02",0.45,0.45,0,0.39,0.39,0,0.38,0.38,0,4.98,4.98,0,0.34,0.34,0,0.38,0.38,0,0.39,0.39,0,1.88,1.88,0,FIRM,9,0.45,0.39,0.38,4.98,0.34,0.38,0.39,1.88,8540.367720000000000000000000,1764.051120,1133.337830,840.189920,11708.007150,855.666190,3722.584890,558.4268,8238.656730
D,DISPATCH,PRICE,4,"2023/12/01 00:40:00",1,NSW1,20231130248,0,59.99,0,59.99,0,0,"2023/12/01 00:35:03",0.45,0.45,0,0.39,0.39,0,0.38,0.38,0,4.98,4.98,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,1.88,1.88,0,FIRM,59.99,0.45,0.39,0.38,4.98,0.39,0.39,0.39,1.88,19620.4254416666666666666666,1763.651120,1133.337830,840.189920,11702.007150,855.666190,3722.584890,558.7368,8238.656730
D,DISPATCH,PRICE,4,"2023/12/01 00:40:00",1,QLD1,20231130248,0,78.75,0,78.75,0,0,"2023/12/01 00:35:03",0.45,0.45,0,0.39,0.39,0,0.38,0.38,0,4.98,4.98,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,1.88,1.88,0,FIRM,78.75,0.45,0.39,0.38,4.98,0.39,0.39,0.39,1.88,19734.943185,1763.651120,1133.337830,840.189920,11702.007150,855.666190,3722.584890,558.7368,8238.656730
D,DISPATCH,PRICE,4,"2023/12/01 00:40:00",1,SA1,20231130248,0,10.13559,0,10.13559,0,0,"2023/12/01 00:35:03",0.45,0.45,0,0.39,0.39,0,0.38,0.38,0,4.98,4.98,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,1.88,1.88,0,FIRM,10.13559,0.45,0.39,0.38,4.98,0.39,0.39,0.39,1.88,9521.836098333333333333333333,1763.651120,1133.337830,840.189920,11702.007150,855.666190,3722.584890,558.7368,8238.656730
D,DISPATCH,PRICE,4,"2023/12/01 00:40:00",1,TAS1,20231130248,0,30.12,0,30.12,0,0,"2023/12/01 00:35:03",0.45,0.45,0,0.39,0.39,0,0.38,0.38,0,6.47,6.47,0,0.39,0.39,0,0.39,0.39,0,0,0,0,4.57,4.57,0,FIRM,30.12,0.45,0.39,0.38,6.47,0.39,0.39,0,4.57,19114.3289500000000000000000,2122.286830,1205.527830,887.213010,21275.199360,861.426190,3385.221640,56.0040,10613.712870
D,DISPATCH,PRICE,4,"2023/12/01 00:40:00",1,VIC1,20231130248,0,9,0,9,0,0,"2023/12/01 00:35:03",0.45,0.45,0,0.39,0.39,0,0.38,0.38,0,4.98,4.98,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,1.88,1.88,0,FIRM,9,0.45,0.39,0.38,4.98,0.39,0.39,0.39,1.88,8540.367720000000000000000000,1763.651120,1133.337830,840.189920,11702.007150,855.666190,3722.584890,558.7368,8238.656730
D,DISPATCH,PRICE,4,"2023/12/01 00:45:00",1,NSW1,20231130249,0,58,0,58,0,0,"2023/12/01 00:40:03",0.45,0.45,0,0.39,0.39,0,0.38,0.38,0,4.98,4.98,0,0.39,0.39,0,1,1,0,0.8,0.8,0,1.88,1.88,0,FIRM,58,0.45,0.39,0.38,4.98,0.39,1,0.8,1.88,19620.4254416666666666666666,1763.381120,1133.337830,840.189920,11695.607150,855.666190,3723.194890,559.3668,8238.656730
D,DISPATCH,PRICE,4,"2023/12/01 00:45:00",1,QLD1,20231130249,0,78.75,0,78.75,0,0,"2023/12/01 00:40:03",0.45,0.45,0,0.39,0.39,0,0.38,0.38,0,4.98,4.98,0,0.39,0.39,0,1,1,0,0.8,0.8,0,1.88,1.88,0,FIRM,78.75,0.45,0.39,0.38,4.98,0.39,1,0.8,1.88,19734.943185,1763.381120,1133.337830,840.189920,11695.607150,855.666190,3723.194890,559.3668,8238.656730
D,DISPATCH,PRICE,4,"2023/12/01 00:45:00",1,SA1,20231130249,0,21.53124,0,21.53124,0,0,"2023/12/01 00:40:03",0.45,0.45,0,0.39,0.39,0,0.38,0.38,0,4.98,4.98,0,0.39,0.39,0,1,1,0,0.8,0.8,0,1.88,1.88,0,FIRM,21.53124,0.45,0.39,0.38,4.98,0.39,1,0.8,1.88,9521.836098333333333333333333,1763.381120,1133.337830,840.189920,11695.607150,855.666190,3723.194890,559.3668,8238.656730
D,DISPATCH,PRICE,4,"2023/12/01 00:45:00",1,TAS1,20231130249,0,30.12154,0,30.12154,0,0,"2023/12/01 00:40:03",0.45,0.45,0,0.39,0.39,0,0.38,0.38,0,6.47,6.47,0,0.39,0.39,0,1,1,0,0,0,0,4.57,4.57,0,FIRM,30.12154,0.45,0.39,0.38,6.47,0.39,1,0,4.57,19114.3289500000000000000000,2122.016830,1205.527830,887.213010,21269.569360,861.426190,3385.831640,56.0040,10612.412870
D,DISPATCH,PRICE,4,"2023/12/01 00:45:00",1,VIC1,20231130249,0,19.12,0,19.12,0,0,"2023/12/01 00:40:03",0.45,0.45,0,0.39,0.39,0,0.38,0.38,0,4.98,4.98,0,0.39,0.39,0,1,1,0,0.8,0.8,0,1.88,1.88,0,FIRM,19.12,0.45,0.39,0.38,4.98,0.39,1,0.8,1.88,8540.367720000000000000000000,1763.381120,1133.337830,840.189920,11695.607150,855.666190,3723.194890,559.3668,8238.656730
D,DISPATCH,PRICE,4,"2023/12/01 00:50:00",1,NSW1,20231130250,0,58,0,58,0,0,"2023/12/01 00:45:04",0.45,0.45,0,0.39,0.39,0,0.38,0.38,0,4.98,4.98,0,0.14,0.14,0,0.38,0.38,0,0,0,0,1.88,1.88,0,FIRM,58,0.45,0.39,0.38,4.98,0.14,0.38,0,1.88,19620.4254416666666666666666,1762.971120,1133.337830,840.189920,11689.447150,855.606190,3723.194890,559.3668,8236.786730
D,DISPATCH,PRICE,4,"2023/12/01 00:50:00",1,QLD1,20231130250,0,80.34995,0,80.34995,0,0,"2023/12/01 00:45:04",0.45,0.45,0,0.39,0.39,0,0.38,0.38,0,4.98,4.98,0,0.14,0.14,0,0.38,0.38,0,0,0,0,1.88,1.88,0,FIRM,80.34995,0.45,0.39,0.38,4.98,0.14,0.38,0,1.88,19734.943185,1762.971120,1133.337830,840.189920,11689.447150,855.606190,3723.194890,559.3668,8236.786730
D,DISPATCH,PRICE,4,"2023/12/01 00:50:00",1,SA1,20231130250,0,21.74505,0,21.74505,0,0,"2023/12/01 00:45:04",0.45,0.45,0,0.39,0.39,0,0.38,0.38,0,4.98,4.98,0,0.14,0.14,0,0.38,0.38,0,0,0,0,1.88,1.88,0,FIRM,21.74505,0.45,0.39,0.38,4.98,0.14,0.38,0,1.88,9521.836098333333333333333333,1762.971120,1133.337830,840.189920,11689.447150,855.606190,3723.194890,559.3668,8236.786730
D,DISPATCH,PRICE,4,"2023/12/01 00:50:00",1,TAS1,20231130250,0,30.12,0,30.12,0,0,"2023/12/01 00:45:04",0.45,0.45,0,0.39,0.39,0,0.38,0.38,0,6.47,6.47,0,0.14,0.14,0,0.38,0.38,0,0,0,0,4.57,4.57,0,FIRM,30.12,0.45,0.39,0.38,6.47,0.14,0.38,0,4.57,19114.3289500000000000000000,2121.606830,1205.527830,887.213010,21263.939360,861.366190,3385.831640,56.0040,10611.112870
