C,SETP.WORLD,DVD_DISPATCHPRICE,AEMO,PUBLIC,2024/07/19,00:10:04,0000000426661501,,0000000426661461
I,DISPATCH,PRICE,4,SETTLEMENTDATE,RUNNO,REGIONID,DISPATCHINTERVAL,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,LASTCHANGED,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG,PRICE_STATUS,PRE_AP_ENERGY_PRICE,PRE_AP_RAISE6_PRICE,PRE_AP_RAISE60_PRICE,PRE_AP_RAISE5MIN_PRICE,PRE_AP_RAISEREG_PRICE,PRE_AP_LOWER6_PRICE,PRE_AP_LOWER60_PRICE,PRE_AP_LOWER5MIN_PRICE,PRE_AP_LOWERREG_PRICE,CUMUL_PRE_AP_ENERGY_PRICE,CUMUL_PRE_AP_RAISE6_PRICE,CUMUL_PRE_AP_RAISE60_PRICE,CUMUL_PRE_AP_RAISE5MIN_PRICE,CUMUL_PRE_AP_RAISEREG_PRICE,CUMUL_PRE_AP_LOWER6_PRICE,CUMUL_PRE_AP_LOWER60_PRICE,CUMUL_PRE_AP_LOWER5MIN_PRICE,CUMUL_PRE_AP_LOWERREG_PRICE
D,DISPATCH,PRICE,4,"2024/06/01 00:15:00",1,VIC1,20240531243,0,155.76615,0,155.76615,0,0,"2024/06/01 00:10:05",1.84,1.84,0,0.86,0.86,0,0.39,0.39,0,5.5641,5.5641,0,0.03,0.03,0,0.15,0.15,0,0.01,0.01,0,3.62,3.62,0,FIRM,155.76615,1.84,0.86,0.39,5.5641,0.03,0.15,0.01,3.62,32242.172945,2788.331250,991.626970,690.7444,12454.3946,903.408220,2463.852150,922.921390,6606.580310
D,DISPATCH,PRICE,4,"2024/06/01 00:20:00",1,NSW1,20240531244,0,167.92285,0,167.92285,0,0,"2024/06/01 00:15:04",1.84,1.84,0,0.86,0.86,0,0.39,0.39,0,3.38,3.38,0,0.01,0.01,0,0.15,0.15,0,0.08,0.08,0,1.12,1.12,0,FIRM,167.92285,1.84,0.86,0.39,3.38,0.01,0.15,0.08,1.12,34566.8201566666666666666666,2789.781250,992.096970,690.7444,12449.7846,903.278220,2463.622150,922.921390,6606.700310
D,DISPATCH,PRICE,4,"2024/06/01 00:20:00",1,QLD1,20240531244,0,159.49941,0,159.49941,0,0,"2024/06/01 00:15:04",1.84,1.84,0,0.86,0.86,0,0.39,0.39,0,3.38,3.38,0,0.01,0.01,0,0.15,0.15,0,0.08,0.08,0,1.12,1.12,0,FIRM,159.49941,1.84,0.86,0.39,3.38,0.01,0.15,0.08,1.12,29593.6273000000000000000000,2789.781250,992.096970,690.7444,12449.7846,903.278220,2463.622150,922.921390,6606.700310
D,DISPATCH,PRICE,4,"2024/06/01 00:20:00",1,SA1,20240531244,0,183.56459,0,183.56459,0,0,"2024/06/01 00:15:04",1.84,1.84,0,0.86,0.86,0,0.39,0.39,0,3.38,3.38,0,0.01,0.01,0,0.15,0.15,0,0.08,0.08,0,1.12,1.12,0,FIRM,183.56459,1.84,0.86,0.39,3.38,0.01,0.15,0.08,1.12,33649.2871216666666666666666,2789.781250,992.096970,690.7444,12449.7846,903.278220,2463.622150,922.921390,6606.700310
D,DISPATCH,PRICE,4,"2024/06/01 00:20:00",1,TAS1,20240531244,0,150.92063,0,150.92063,0,0,"2024/06/01 00:15:04",1.23,1.23,0,0.38,0.38,0,0,0,0,7.07,7.07,0,4.65,4.65,0,0.38,0.38,0,0.38,0.38,0,4.08,4.08,0,FIRM,150.92063,1.23,0.38,0,7.07,4.65,0.38,0.38,4.08,37268.403010,2754.3062,2807.109750,1831.432730,51311.892570,2494.837290,2452.836050,267.928610,49891.416150
D,DISPATCH,PRICE,4,"2024/06/01 00:20:00",1,VIC1,20240531244,0,160.81793,0,160.81793,0,0,"2024/06/01 00:15:04",1.84,1.84,0,0.86,0.86,0,0.39,0.39,0,3.38,3.38,0,0.01,0.01,0,0.15,0.15,0,0.08,0.08,0,1.12,1.12,0,FIRM,160.81793,1.84,0.86,0.39,3.38,0.01,0.15,0.08,1.12,32242.172945,2789.781250,992.096970,690.7444,12449.7846,903.278220,2463.622150,922.921390,6606.700310
D,DISPATCH,PRICE,4,"2024/06/01 00:25:00",1,NSW1,20240531245,0,182.17611,0,182.17611,0,0,"2024/06/01 00:20:04",1.48,1.48,0,0.72,0.72,0,0.39,0.39,0,6,6,0,0.01,0.01,0,0.15,0.15,0,0.01,0.01,0,3.61,3.61,0,FIRM,182.17611,1.48,0.72,0.39,6,0.01,0.15,0.01,3.61,34566.8201566666666666666666,2790.871250,992.426970,690.7444,12447.7946,902.898220,2463.322150,922.541390,6608.810310
D,DISPATCH,PRICE,4,"2024/06/01 00:25:00",1,QLD1,20240531245,0,173.00368,0,173.00368,0,0,"2024/06/01 00:20:04",1.48,1.48,0,0.72,0.72,0,0.39,0.39,0,6,6,0,0.01,0.01,0,0.15,0.15,0,0.01,0.01,0,3.61,3.61,0,FIRM,173.00368,1.48,0.72,0.39,6,0.01,0.15,0.01,3.61,29593.6273000000000000000000,2790.871250,992.426970,690.7444,12447.7946,902.898220,2463.322150,922.541390,6608.810310
D,DISPATCH,PRICE,4,"2024/06/01 00:25:00",1,SA1,20240531245,0,197.42692,0,197.42692,0,0,"2024/06/01 00:20:04",1.48,1.48,0,0.72,0.72,0,0.39,0.39,0,6,6,0,0.01,0.01,0,0.15,0.15,0,0.01,0.01,0,3.61,3.61,0,FIRM,197.42692,1.48,0.72,0.39,6,0.01,0.15,0.01,3.61,33649.2871216666666666666666,2790.871250,992.426970,690.7444,12447.7946,902.898220,2463.322150,922.541390,6608.810310
D,DISPATCH,PRICE,4,"2024/06/01 00:25:00",1,TAS1,20240531245,0,150.5713,0,150.5713,0,0,"2024/06/01 00:20:04",0.05,0.05,0,0.38,0.38,0,0,0,0,7.07,7.07,0,4.65,4.65,0,0.38,0.38,0,0.38,0.38,0,4.08,4.08,0,FIRM,150.5713,0.05,0.38,0,7.07,4.65,0.38,0.38,4.08,37268.403010,2753.9662,2807.099750,1831.042730,51313.182570,2499.097290,2452.766050,267.918610,49893.456150
D,DISPATCH,PRICE,4,"2024/06/01 00:25:00",1,VIC1,20240531245,0,172.99,0,172.99,0,0,"2024/06/01 00:20:04",1.48,1.48,0,0.72,0.72,0,0.39,0.39,0,6,6,0,0.01,0.01,0,0.15,0.15,0,0.01,0.01,0,3.61,3.61,0,FIRM,172.99,1.48,0.72,0.39,6,0.01,0.15,0.01,3.61,32242.172945,2790.871250,992.426970,690.7444,12447.7946,902.898220,2463.322150,922.541390,6608.810310
D,DISPATCH,PRICE,4,"2024/06/01 00:30:00",1,NSW1,20240531246,0,149.53163,0,149.53163,0,0,"2024/06/01 00:25:03",1.43,1.43,0,0.72,0.72,0,0.39,0.39,0,6,6,0,0.39,0.39,0,0.45,0.45,0,0.01,0.01,0,3.61,3.61,0,FIRM,149.53163,1.43,0.72,0.39,6,0.39,0.45,0.01,3.61,34733.4722666666666666666666,2791.911250,992.756970,690.7444,12442.1146,902.898220,2463.382150,922.161390,6611.220310
D,DISPATCH,PRICE,4,"2024/06/01 00:30:00",1,QLD1,20240531246,0,140.00226,0,140.00226,0,0,"2024/06/01 00:25:03",1.43,1.43,0,0.72,0.72,0,0.39,0.39,0,6,6,0,0.39,0.39,0,0.45,0.45,0,0.01,0.01,0,3.61,3.61,0,FIRM,140.00226,1.43,0.72,0.39,6,0.39,0.45,0.01,3.61,29751.8847683333333333333333,2791.911250,992.756970,690.7444,12442.1146,902.898220,2463.382150,922.161390,6611.220310
D,DISPATCH,PRICE,4,"2024/06/01 00:30:00",1,SA1,20240531246,0,173.44,0,173.44,0,0,"2024/06/01 00:25:03",1.43,1.43,0,0.72,0.72,0,0.39,0.39,0,6,6,0,0.39,0.39,0,0.45,0.45,0,0.01,0.01,0,3.61,3.61,0,FIRM,173.44,1.43,0.72,0.39,6,0.39,0.45,0.01,3.61,33832.8107033333333333333333,2791.911250,992.756970,690.7444,12442.1146,902.898220,2463.382150,922.161390,6611.220310
D,DISPATCH,PRICE,4,"2024/06/01 00:30:00",1,TAS1,20240531246,0,146.3146,0,146.3146,0,0,"2024/06/01 00:25:03",1.23,1.23,0,0.38,0.38,0,0.38,0.38,0,7.07,7.07,0,79.2454,79.2454,0,2.32428,2.32428,0,0.38,0.38,0,6.8854,6.8854,0,FIRM,146.3146,1.23,0.38,0.38,7.07,79.2454,2.32428,0.38,6.8854,37417.9574316666666666666666,2754.8062,2807.089750,1831.032730,51314.472570,2577.952690,2454.700330,267.908610,49898.301550
D,DISPATCH,PRICE,4,"2024/06/01 00:30:00",1,VIC1,20240531246,0,145.38912,0,145.38912,0,0,"2024/06/01 00:25:03",1.43,1.43,0,0.72,0.72,0,0.39,0.39,0,6,6,0,0.39,0.39,0,0.45,0.45,0,0.01,0.01,0,3.61,3.61,0,FIRM,145.38912,1.43,0.72,0.39,6,0.39,0.45,0.01,3.61,32401.4968116666666666666666,2791.911250,992.756970,690.7444,12442.1146,902.898220,2463.382150,922.161390,6611.220310
D,DISPATCH,PRICE,4,"2024/06/01 00:35:00",1,NSW1,20240531247,0,147.79575,0,147.79575,0,0,"2024/06/01 00:30:03",0.96,0.96,0,0.39,0.39,0,0.39,0.39,0,11.68,11.68,0,0.14,0.14,0,0.38,0.38,0,0.2,0.2,0,1.12,1.12,0,FIRM,147.79575,0.96,0.39,0.39,11.68,0.14,0.38,0.2,1.12,34733.4722666666666666666666,2792.481250,992.756970,690.7444,12450.4146,902.898220,2463.382150,922.351390,6608.730310
D,DISPATCH,PRICE,4,"2024/06/01 00:35:00",1,QLD1,20240531247,0,138.33106,0,138.33106,0,0,"2024/06/01 00:30:03",0.96,0.96,0,0.39,0.39,0,0.39,0.39,0,11.68,11.68,0,0.14,0.14,0,0.38,0.38,0,0.2,0.2,0,1.12,1.12,0,FIRM,138.33106,0.96,0.39,0.39,11.68,0.14,0.38,0.2,1.12,29751.8847683333333333333333,2792.481250,992.756970,690.7444,12450.4146,902.898220,2463.382150,922.351390,6608.730310
D,DISPATCH,PRICE,4,"2024/06/01 00:35:00",1,SA1,20240531247,0,173.44,0,173.44,0,0,"2024/06/01 00:30:03",0.96,0.96,0,0.39,0.39,0,0.39,0.39,0,11.68,11.68,0,0.14,0.14,0,0.38,0.38,0,0.2,0.2,0,1.12,1.12,0,FIRM,173.44,0.96,0.39,0.39,11.68,0.14,0.38,0.2,1.12,33832.8107033333333333333333,2792.481250,992.756970,690.7444,12450.4146,902.898220,2463.382150,922.351390,6608.730310
D,DISPATCH,PRICE,4,"2024/06/01 00:35:00",1,TAS1,20240531247,0,143.62265,0,143.62265,0,0,"2024/06/01 00:30:03",0.96,0.96,0,0.38,0.38,0,0.38,0.38,0,7.07,7.07,0,0.38,0.38,0,0.38,0.38,0,0.2,0.2,0,10.94332,10.94332,0,FIRM,143.62265,0.96,0.38,0.38,7.07,0.38,0.38,0.2,10.94332,37417.9574316666666666666666,2755.3762,2807.079750,1831.022730,51313.752170,2578.192690,2454.700330,268.108610,49906.204870
D,DISPATCH,PRICE,4,"2024/06/01 00:35:00",1,VIC1,20240531247,0,142.59634,0,142.59634,0,0,"2024/06/01 00:30:03",0.96,0.96,0,0.39,0.39,0,0.39,0.39,0,11.68,11.68,0,0.14,0.14,0,0.38,0.38,0,0.2,0.2,0,1.12,1.12,0,FIRM,142.59634,0.96,0.39,0.39,11.68,0.14,0.38,0.2,1.12,32401.4968116666666666666666,2792.481250,992.756970,690.7444,12450.4146,902.898220,2463.382150,922.351390,6608.730310
D,DISPATCH,PRICE,4,"2024/06/01 00:40:00",1,NSW1,20240531248,0,149.4618,0,149.4618,0,0,"2024/06/01 00:35:04",0.86,0.86,0,0.71,0.71,0,0.41,0.41,0,4,4,0,0.01,0.01,0,0.15,0.15,0,0.05,0.05,0,3.75,3.75,0,FIRM,149.4618,0.86,0.71,0.41,4,0.01,0.15,0.05,3.75,34733.4722666666666666666666,2792.951250,993.076970,690.6644,12453.9246,902.568220,2463.142150,922.011390,6608.490310
D,DISPATCH,PRICE,4,"2024/06/01 00:40:00",1,QLD1,20240531248,0,138.89,0,138.89,0,0,"2024/06/01 00:35:04",0.86,0.86,0,0.71,0.71,0,0.41,0.41,0,4,4,0,0.01,0.01,0,0.15,0.15,0,0.05,0.05,0,3.75,3.75,0,FIRM,138.89,0.86,0.71,0.41,4,0.01,0.15,0.05,3.75,29751.8847683333333333333333,2792.951250,993.076970,690.6644,12453.9246,902.568220,2463.142150,922.011390,6608.490310
D,DISPATCH,PRICE,4,"2024/06/01 00:40:00",1,SA1,20240531248,0,175.07588,0,175.07588,0,0,"2024/06/01 00:35:04",0.86,0.86,0,0.71,0.71,0,0.41,0.41,0,4,4,0,0.01,0.01,0,0.15,0.15,0,0.05,0.05,0,3.75,3.75,0,FIRM,175.07588,0.86,0.71,0.41,4,0.01,0.15,0.05,3.75,33832.8107033333333333333333,2792.951250,993.076970,690.6644,12453.9246,902.568220,2463.142150,922.011390,6608.490310
D,DISPATCH,PRICE,4,"2024/06/01 00:40:00",1,TAS1,20240531248,0,138.77531,0,138.77531,0,0,"2024/06/01 00:35:04",0.86,0.86,0,0.38,0.38,0,0,0,0,7.07,7.07,0,0.38,0.38,0,0.38,0.38,0,0.05,0.05,0,16.00142,16.00142,0,FIRM,138.77531,0.86,0.38,0,7.07,0.38,0.38,0.05,16.00142,37417.9574316666666666666666,2755.8462,2807.069750,1830.532730,51312.927770,2578.232690,2454.690330,268.158610,49919.166290
D,DISPATCH,PRICE,4,"2024/06/01 00:40:00",1,VIC1,20240531248,0,143.17408,0,143.17408,0,0,"2024/06/01 00:35:04",0.86,0.86,0,0.71,0.71,0,0.41,0.41,0,4,4,0,0.01,0.01,0,0.15,0.15,0,0.05,0.05,0,3.75,3.75,0,FIRM,143.17408,0.86,0.71,0.41,4,0.01,0.15,0.05,3.75,32401.4968116666666666666666,2792.951250,993.076970,690.6644,12453.9246,902.568220,2463.142150,922.011390,6608.490310
D,DISPATCH,PRICE,4,"2024/06/01 00:45:00",1,NSW1,20240531249,0,151.32317,0,151.32317,0,0,"2024/06/01 00:40:04",0.86,0.86,0,0.71,0.71,0,0.39,0.39,0,6,6,0,0.01,0.01,0,0.38,0.38,0,0.01,0.01,0,3.62,3.62,0,FIRM,151.32317,0.86,0.71,0.39,6,0.01,0.38,0.01,3.62,34733.4722666666666666666666,2793.421250,993.396970,690.6644,12456.5446,902.438220,2463.132150,921.821390,6610.910310
D,DISPATCH,PRICE,4,"2024/06/01 00:45:00",1,QLD1,20240531249,0,142.51097,0,142.51097,0,0,"2024/06/01 00:40:04",0.86,0.86,0,0.71,0.71,0,0.39,0.39,0,6,6,0,0.01,0.01,0,0.38,0.38,0,0.01,0.01,0,3.62,3.62,0,FIRM,142.51097,0.86,0.71,0.39,6,0.01,0.38,0.01,3.62,29751.8847683333333333333333,2793.421250,993.396970,690.6644,12456.5446,902.438220,2463.132150,921.821390,6610.910310
D,DISPATCH,PRICE,4,"2024/06/01 00:45:00",1,SA1,20240531249,0,175.97,0,175.97,0,0,"2024/06/01 00:40:04",0.86,0.86,0,0.71,0.71,0,0.39,0.39,0,6,6,0,0.01,0.01,0,0.38,0.38,0,0.01,0.01,0,3.62,3.62,0,FIRM,175.97,0.86,0.71,0.39,6,0.01,0.38,0.01,3.62,33832.8107033333333333333333,2793.421250,993.396970,690.6644,12456.5446,902.438220,2463.132150,921.821390,6610.910310
D,DISPATCH,PRICE,4,"2024/06/01 00:45:00",1,TAS1,20240531249,0,137.35712,0,137.35712,0,0,"2024/06/01 00:40:04",0.86,0.86,0,0.38,0.38,0,0,0,0,7.07,7.07,0,0.38,0.38,0,0.38,0.38,0,0.01,0.01,0,17.48126,17.48126,0,FIRM,137.35712,0.86,0.38,0,7.07,0.38,0.38,0.01,17.48126,37417.9574316666666666666666,2756.3162,2807.059750,1830.142730,51312.207370,2578.472690,2454.680330,268.168610,49933.607550
D,DISPATCH,PRICE,4,"2024/06/01 00:45:00",1,VIC1,20240531249,0,143.90528,0,143.90528,0,0,"2024/06/01 00:40:04",0.86,0.86,0,0.71,0.71,0,0.39,0.39,0,6,6,0,0.01,0.01,0,0.38,0.38,0,0.01,0.01,0,3.62,3.62,0,FIRM,143.90528,0.86,0.71,0.39,6,0.01,0.38,0.01,3.62,32401.4968116666666666666666,2793.421250,993.396970,690.6644,12456.5446,902.438220,2463.132150,921.821390,6610.910310
D,DISPATCH,PRICE,4,"2024/06/01 00:50:00",1,NSW1,20240531250,0,151.54891,0,151.54891,0,0,"2024/06/01 00:45:04",1.42,1.42,0,0.72,0.72,0,0.41,0.41,0,16.73,16.73,0,0.39,0.39,0,0.45,0.45,0,0.08,0.08,0,3.61,3.61,0,FIRM,151.54891,1.42,0.72,0.41,16.73,0.39,0.45,0.08,3.61,34733.4722666666666666666666,2794.391250,993.726970,690.6844,12468.2746,902.688220,2463.192150,921.511390,6608.520310
D,DISPATCH,PRICE,4,"2024/06/01 00:50:00",1,QLD1,20240531250,0,140.80156,0,140.80156,0,0,"2024/06/01 00:45:04",1.42,1.42,0,0.72,0.72,0,0.41,0.41,0,16.73,16.73,0,0.39,0.39,0,0.45,0.45,0,0.08,0.08,0,3.61,3.61,0,FIRM,140.80156,1.42,0.72,0.41,16.73,0.39,0.45,0.08,3.61,29751.8847683333333333333333,2794.391250,993.726970,690.6844,12468.2746,902.688220,2463.192150,921.511390,6608.520310
D,DISPATCH,PRICE,4,"2024/06/01 00:50:00",1,SA1,20240531250,0,175.97,0,175.97,0,0,"2024/06/01 00:45:04",1.42,1.42,0,0.72,0.72,0,0.41,0.41,0,16.73,16.73,0,0.39,0.39,0,0.45,0.45,0,0.08,0.08,0,3.61,3.61,0,FIRM,175.97,1.42,0.72,0.41,16.73,0.39,0.45,0.08,3.61,33832.8107033333333333333333,2794.391250,993.726970,690.6844,12468.2746,902.688220,2463.192150,921.511390,6608.520310
D,DISPATCH,PRICE,4,"2024/06/01 00:50:00",1,TAS1,20240531250,0,143.67503,0,143.67503,0,0,"2024/06/01 00:45:04",1.23,1.23,0,0.38,0.38,0,0.38,0.38,0,7.07,7.07,0,110.56021,110.56021,0,0.38,0.38,0,0.38,0.38,0,20.88611,20.88611,0,FIRM,143.67503,1.23,0.38,0.38,7.07,110.56021,0.38,0.38,20.88611,37417.9574316666666666666666,2757.0962,2807.049750,1830.132730,51311.486970,2688.8929,2454.670330,268.548610,49951.453660
