C,SETP.WORLD,DVD_DISPATCHPRICE,AEMO,PUBLIC,2024/04/10,19:50:10,0000000416011352,,0000000416011312
I,DISPATCH,PRICE,4,SETTLEMENTDATE,RUNNO,REGIONID,DISPATCHINTERVAL,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,LASTCHANGED,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG,PRICE_STATUS,PRE_AP_ENERGY_PRICE,PRE_AP_RAISE6_PRICE,PRE_AP_RAISE60_PRICE,PRE_AP_RAISE5MIN_PRICE,PRE_AP_RAISEREG_PRICE,PRE_AP_LOWER6_PRICE,PRE_AP_LOWER60_PRICE,PRE_AP_LOWER5MIN_PRICE,PRE_AP_LOWERREG_PRICE,CUMUL_PRE_AP_ENERGY_PRICE,CUMUL_PRE_AP_RAISE6_PRICE,CUMUL_PRE_AP_RAISE60_PRICE,CUMUL_PRE_AP_RAISE5MIN_PRICE,CUMUL_PRE_AP_RAISEREG_PRICE,CUMUL_PRE_AP_LOWER6_PRICE,CUMUL_PRE_AP_LOWER60_PRICE,CUMUL_PRE_AP_LOWER5MIN_PRICE,CUMUL_PRE_AP_LOWERREG_PRICE
D,DISPATCH,PRICE,4,"2024/03/01 00:15:00",1,NSW1,20240229243,0,93.11093,0,93.11093,0,0,"2024/03/01 00:10:03",0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,7.73,7.73,0,0.03,0.03,0,0.38,0.38,0,0.07,0.07,0,3.75,3.75,0,FIRM,93.11093,0.39,0.39,0.39,7.73,0.03,0.38,0.07,3.75,68851.2150399999999999999999,1191.526650,778.795110,719.106920,10565.182760,600.0020,2068.237510,389.443790,4960.140230
D,DISPATCH,PRICE,4,"2024/03/01 00:15:00",1,QLD1,20240229243,0,96.39255,0,96.39255,0,0,"2024/03/01 00:10:03",0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,7.73,7.73,0,0.03,0.03,0,0.38,0.38,0,0.07,0.07,0,3.75,3.75,0,FIRM,96.39255,0.39,0.39,0.39,7.73,0.03,0.38,0.07,3.75,69228.6925149999999999999999,1191.526650,778.795110,719.106920,10565.182760,600.0020,2068.237510,389.443790,4960.140230
D,DISPATCH,PRICE,4,"2024/03/01 00:15:00",1,SA1,20240229243,0,98.087,0,98.087,0,0,"2024/03/01 00:10:03",0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,7.73,7.73,0,0.03,0.03,0,0.38,0.38,0,0.07,0.07,0,3.75,3.75,0,FIRM,98.087,0.39,0.39,0.39,7.73,0.03,0.38,0.07,3.75,23722.3271766666666666666666,1191.526650,778.795110,719.106920,10565.182760,600.0020,2068.237510,389.443790,4960.140230
D,DISPATCH,PRICE,4,"2024/03/01 00:15:00",1,TAS1,20240229243,0,100.28907,0,100.28907,0,0,"2024/03/01 00:10:03",0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,5.16907,5.16907,0,0.03,0.03,0,0.38,0.38,0,0.07,0.07,0,1.62,1.62,0,FIRM,100.28907,0.39,0.39,0.39,5.16907,0.03,0.38,0.07,1.62,17964.7902683333333333333333,2495.712940,1104.6699,938.612850,16220.882560,833.177150,1684.949750,94.400730,17237.091540
D,DISPATCH,PRICE,4,"2024/03/01 00:15:00",1,VIC1,20240229243,0,94.42314,0,94.42314,0,0,"2024/03/01 00:10:03",0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,7.73,7.73,0,0.03,0.03,0,0.38,0.38,0,0.07,0.07,0,3.75,3.75,0,FIRM,94.42314,0.39,0.39,0.39,7.73,0.03,0.38,0.07,3.75,10523.2209849999999999999999,1191.526650,778.795110,719.106920,10565.182760,600.0020,2068.237510,389.443790,4960.140230
D,DISPATCH,PRICE,4,"2024/03/01 00:20:00",1,NSW1,20240229244,0,82.97904,0,82.97904,0,0,"2024/03/01 00:15:03",0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,7.99,7.99,0,0.05,0.05,0,0.38,0.38,0,0.08,0.08,0,3.75,3.75,0,FIRM,82.97904,0.39,0.38,0.38,7.99,0.05,0.38,0.08,3.75,68851.2150399999999999999999,1191.526650,778.785110,719.096920,10565.442760,599.8520,2068.227510,389.323790,4963.180230
D,DISPATCH,PRICE,4,"2024/03/01 00:20:00",1,QLD1,20240229244,0,85.75,0,85.75,0,0,"2024/03/01 00:15:03",0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,7.99,7.99,0,0.05,0.05,0,0.38,0.38,0,0.08,0.08,0,3.75,3.75,0,FIRM,85.75,0.39,0.38,0.38,7.99,0.05,0.38,0.08,3.75,69228.6925149999999999999999,1191.526650,778.785110,719.096920,10565.442760,599.8520,2068.227510,389.323790,4963.180230
D,DISPATCH,PRICE,4,"2024/03/01 00:20:00",1,SA1,20240229244,0,86.78541,0,86.78541,0,0,"2024/03/01 00:15:03",0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,7.99,7.99,0,0.05,0.05,0,0.38,0.38,0,0.08,0.08,0,3.75,3.75,0,FIRM,86.78541,0.39,0.38,0.38,7.99,0.05,0.38,0.08,3.75,23722.3271766666666666666666,1191.526650,778.785110,719.096920,10565.442760,599.8520,2068.227510,389.323790,4963.180230
D,DISPATCH,PRICE,4,"2024/03/01 00:20:00",1,TAS1,20240229244,0,93.13916,0,93.13916,0,0,"2024/03/01 00:15:03",0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,5.14,5.14,0,0.05,0.05,0,0.38,0.38,0,0,0,0,3.62,3.62,0,FIRM,93.13916,0.39,0.38,0.38,5.14,0.05,0.38,0,3.62,17964.7902683333333333333333,2495.712940,1104.6599,938.602850,16220.837040,833.027150,1684.939750,94.400730,17206.021760
D,DISPATCH,PRICE,4,"2024/03/01 00:20:00",1,VIC1,20240229244,0,83.53429,0,83.53429,0,0,"2024/03/01 00:15:03",0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,7.99,7.99,0,0.05,0.05,0,0.38,0.38,0,0.08,0.08,0,3.75,3.75,0,FIRM,83.53429,0.39,0.38,0.38,7.99,0.05,0.38,0.08,3.75,10523.2209849999999999999999,1191.526650,778.785110,719.096920,10565.442760,599.8520,2068.227510,389.323790,4963.180230
D,DISPATCH,PRICE,4,"2024/03/01 00:25:00",1,NSW1,20240229245,0,88,0,88,0,0,"2024/03/01 00:20:02",0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,7.99,7.99,0,0.03,0.03,0,0.38,0.38,0,0.01,0.01,0,3.76,3.76,0,FIRM,88,0.39,0.39,0.38,7.99,0.03,0.38,0.01,3.76,68851.2150399999999999999999,1191.526650,778.785110,719.086920,10565.442760,599.8520,2068.457510,389.333790,4963.320230
D,DISPATCH,PRICE,4,"2024/03/01 00:25:00",1,QLD1,20240229245,0,92.0278,0,92.0278,0,0,"2024/03/01 00:20:02",0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,7.99,7.99,0,0.03,0.03,0,0.38,0.38,0,0.01,0.01,0,3.76,3.76,0,FIRM,92.0278,0.39,0.39,0.38,7.99,0.03,0.38,0.01,3.76,69228.6925149999999999999999,1191.526650,778.785110,719.086920,10565.442760,599.8520,2068.457510,389.333790,4963.320230
D,DISPATCH,PRICE,4,"2024/03/01 00:25:00",1,SA1,20240229245,0,94.54619,0,94.54619,0,0,"2024/03/01 00:20:02",0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,7.99,7.99,0,0.03,0.03,0,0.38,0.38,0,0.01,0.01,0,3.76,3.76,0,FIRM,94.54619,0.39,0.39,0.38,7.99,0.03,0.38,0.01,3.76,23722.3271766666666666666666,1191.526650,778.785110,719.086920,10565.442760,599.8520,2068.457510,389.333790,4963.320230
D,DISPATCH,PRICE,4,"2024/03/01 00:25:00",1,TAS1,20240229245,0,98.27,0,98.27,0,0,"2024/03/01 00:20:02",0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,5.15,5.15,0,0.03,0.03,0,0.38,0.38,0,0,0,0,3.62,3.62,0,FIRM,98.27,0.39,0.39,0.38,5.15,0.03,0.38,0,3.62,17964.7902683333333333333333,2495.712940,1104.6599,938.592850,16220.801520,833.027150,1685.169750,94.400730,17180.910280
D,DISPATCH,PRICE,4,"2024/03/01 00:25:00",1,VIC1,20240229245,0,90.09208,0,90.09208,0,0,"2024/03/01 00:20:02",0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,7.99,7.99,0,0.03,0.03,0,0.38,0.38,0,0.01,0.01,0,3.76,3.76,0,FIRM,90.09208,0.39,0.39,0.38,7.99,0.03,0.38,0.01,3.76,10523.2209849999999999999999,1191.526650,778.785110,719.086920,10565.442760,599.8520,2068.457510,389.333790,4963.320230
D,DISPATCH,PRICE,4,"2024/03/01 00:30:00",1,NSW1,20240229246,0,88.8801,0,88.8801,0,0,"2024/03/01 00:25:02",0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,7.99,7.99,0,0.14,0.14,0,0.39,0.39,0,0.07,0.07,0,1.5,1.5,0,FIRM,88.8801,0.39,0.38,0.38,7.99,0.14,0.39,0.07,1.5,68939.9830449999999999999999,1191.526650,778.775110,719.076920,10565.702760,599.6020,2068.457510,389.353790,4964.770230
D,DISPATCH,PRICE,4,"2024/03/01 00:30:00",1,QLD1,20240229246,0,92.88195,0,92.88195,0,0,"2024/03/01 00:25:02",0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,7.99,7.99,0,0.14,0.14,0,0.39,0.39,0,0.07,0.07,0,1.5,1.5,0,FIRM,92.88195,0.39,0.38,0.38,7.99,0.14,0.39,0.07,1.5,69320.6829516666666666666666,1191.526650,778.775110,719.076920,10565.702760,599.6020,2068.457510,389.353790,4964.770230
D,DISPATCH,PRICE,4,"2024/03/01 00:30:00",1,SA1,20240229246,0,94.17409,0,94.17409,0,0,"2024/03/01 00:25:02",0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,7.99,7.99,0,0.14,0.14,0,0.39,0.39,0,0.07,0.07,0,1.5,1.5,0,FIRM,94.17409,0.39,0.38,0.38,7.99,0.14,0.39,0.07,1.5,23816.1750533333333333333333,1191.526650,778.775110,719.076920,10565.702760,599.6020,2068.457510,389.353790,4964.770230
D,DISPATCH,PRICE,4,"2024/03/01 00:30:00",1,TAS1,20240229246,0,96.27327,0,96.27327,0,0,"2024/03/01 00:25:02",0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,5.14,5.14,0,0.14,0.14,0,0.39,0.39,0,0.07,0.07,0,3.62,3.62,0,FIRM,96.27327,0.39,0.38,0.38,5.14,0.14,0.39,0.07,3.62,18062.3771850000000000000000,2495.712940,1104.6499,938.582850,16220.7560,832.777150,1685.169750,94.470730,17177.162290
D,DISPATCH,PRICE,4,"2024/03/01 00:30:00",1,VIC1,20240229246,0,90.19129,0,90.19129,0,0,"2024/03/01 00:25:02",0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,7.99,7.99,0,0.14,0.14,0,0.39,0.39,0,0.07,0.07,0,1.5,1.5,0,FIRM,90.19129,0.39,0.38,0.38,7.99,0.14,0.39,0.07,1.5,10613.4070466666666666666666,1191.526650,778.775110,719.076920,10565.702760,599.6020,2068.457510,389.353790,4964.770230
D,DISPATCH,PRICE,4,"2024/03/01 00:35:00",1,NSW1,20240229247,0,88,0,88,0,0,"2024/03/01 00:30:03",0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,7.99,7.99,0,0.03,0.03,0,0.39,0.39,0,0.01,0.01,0,3.62,3.62,0,FIRM,88,0.39,0.38,0.38,7.99,0.03,0.39,0.01,3.62,68939.9830449999999999999999,1191.526650,778.765110,719.066920,10565.962760,599.2420,2068.397510,388.973790,4967.680230
D,DISPATCH,PRICE,4,"2024/03/01 00:35:00",1,QLD1,20240229247,0,91.24511,0,91.24511,0,0,"2024/03/01 00:30:03",0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,7.99,7.99,0,0.03,0.03,0,0.39,0.39,0,0.01,0.01,0,3.62,3.62,0,FIRM,91.24511,0.39,0.38,0.38,7.99,0.03,0.39,0.01,3.62,69320.6829516666666666666666,1191.526650,778.765110,719.066920,10565.962760,599.2420,2068.397510,388.973790,4967.680230
D,DISPATCH,PRICE,4,"2024/03/01 00:35:00",1,SA1,20240229247,0,93.78345,0,93.78345,0,0,"2024/03/01 00:30:03",0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,7.99,7.99,0,0.03,0.03,0,0.39,0.39,0,0.01,0.01,0,3.62,3.62,0,FIRM,93.78345,0.39,0.38,0.38,7.99,0.03,0.39,0.01,3.62,23816.1750533333333333333333,1191.526650,778.765110,719.066920,10565.962760,599.2420,2068.397510,388.973790,4967.680230
D,DISPATCH,PRICE,4,"2024/03/01 00:35:00",1,TAS1,20240229247,0,95.15167,0,95.15167,0,0,"2024/03/01 00:30:03",0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,5.14,5.14,0,0.03,0.03,0,0.39,0.39,0,0.01,0.01,0,3.62,3.62,0,FIRM,95.15167,0.39,0.38,0.38,5.14,0.03,0.39,0.01,3.62,18062.3771850000000000000000,2495.712940,1104.6399,938.572850,16218.7160,832.417150,1685.109750,94.090730,17178.082290
D,DISPATCH,PRICE,4,"2024/03/01 00:35:00",1,VIC1,20240229247,0,89.36283,0,89.36283,0,0,"2024/03/01 00:30:03",0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,7.99,7.99,0,0.03,0.03,0,0.39,0.39,0,0.01,0.01,0,3.62,3.62,0,FIRM,89.36283,0.39,0.38,0.38,7.99,0.03,0.39,0.01,3.62,10613.4070466666666666666666,1191.526650,778.765110,719.066920,10565.962760,599.2420,2068.397510,388.973790,4967.680230
D,DISPATCH,PRICE,4,"2024/03/01 00:40:00",1,NSW1,20240229248,0,88,0,88,0,0,"2024/03/01 00:35:03",0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,7.99,7.99,0,0.39,0.39,0,0.45,0.45,0,0,0,0,0,0,0,FIRM,88,0.39,0.38,0.38,7.99,0.39,0.45,0,0,68939.9830449999999999999999,1191.526650,778.755110,719.066920,10562.272760,599.2420,2068.397510,388.823790,4966.970230
D,DISPATCH,PRICE,4,"2024/03/01 00:40:00",1,QLD1,20240229248,0,92.42307,0,92.42307,0,0,"2024/03/01 00:35:03",0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,7.99,7.99,0,0.39,0.39,0,0.45,0.45,0,0,0,0,0,0,0,FIRM,92.42307,0.39,0.38,0.38,7.99,0.39,0.45,0,0,69320.6829516666666666666666,1191.526650,778.755110,719.066920,10562.272760,599.2420,2068.397510,388.823790,4966.970230
D,DISPATCH,PRICE,4,"2024/03/01 00:40:00",1,SA1,20240229248,0,93.08456,0,93.08456,0,0,"2024/03/01 00:35:03",0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,7.99,7.99,0,0.39,0.39,0,0.45,0.45,0,0,0,0,0,0,0,FIRM,93.08456,0.39,0.38,0.38,7.99,0.39,0.45,0,0,23816.1750533333333333333333,1191.526650,778.755110,719.066920,10562.272760,599.2420,2068.397510,388.823790,4966.970230
D,DISPATCH,PRICE,4,"2024/03/01 00:40:00",1,TAS1,20240229248,0,94.90127,0,94.90127,0,0,"2024/03/01 00:35:03",0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,5.14,5.14,0,0.39,0.39,0,0.45,0.45,0,0,0,0,3.62,3.62,0,FIRM,94.90127,0.39,0.38,0.38,5.14,0.39,0.45,0,3.62,18062.3771850000000000000000,2475.066250,1104.6299,938.572850,16217.6760,832.417150,1685.109750,94.090730,17177.225660
D,DISPATCH,PRICE,4,"2024/03/01 00:40:00",1,VIC1,20240229248,0,88.68537,0,88.68537,0,0,"2024/03/01 00:35:03",0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,7.99,7.99,0,0.39,0.39,0,0.45,0.45,0,0,0,0,0,0,0,FIRM,88.68537,0.39,0.38,0.38,7.99,0.39,0.45,0,0,10613.4070466666666666666666,1191.526650,778.755110,719.066920,10562.272760,599.2420,2068.397510,388.823790,4966.970230
D,DISPATCH,PRICE,4,"2024/03/01 00:45:00",1,NSW1,20240229249,0,88,0,88,0,0,"2024/03/01 00:40:02",0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,8.1501,8.1501,0,0.2,0.2,0,0.39,0.39,0,0.07,0.07,0,0.71,0.71,0,FIRM,88,0.39,0.39,0.38,8.1501,0.2,0.39,0.07,0.71,68939.9830449999999999999999,1191.526650,778.755110,719.056920,10562.692860,598.9420,2065.787510,388.503790,4966.480230
D,DISPATCH,PRICE,4,"2024/03/01 00:45:00",1,QLD1,20240229249,0,92.26424,0,92.26424,0,0,"2024/03/01 00:40:02",0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,8.1501,8.1501,0,0.2,0.2,0,0.39,0.39,0,0.07,0.07,0,0.71,0.71,0,FIRM,92.26424,0.39,0.39,0.38,8.1501,0.2,0.39,0.07,0.71,69320.6829516666666666666666,1191.526650,778.755110,719.056920,10562.692860,598.9420,2065.787510,388.503790,4966.480230
D,DISPATCH,PRICE,4,"2024/03/01 00:45:00",1,SA1,20240229249,0,93.07368,0,93.07368,0,0,"2024/03/01 00:40:02",0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,8.1501,8.1501,0,0.2,0.2,0,0.39,0.39,0,0.07,0.07,0,0.71,0.71,0,FIRM,93.07368,0.39,0.39,0.38,8.1501,0.2,0.39,0.07,0.71,23816.1750533333333333333333,1191.526650,778.755110,719.056920,10562.692860,598.9420,2065.787510,388.503790,4966.480230
D,DISPATCH,PRICE,4,"2024/03/01 00:45:00",1,TAS1,20240229249,0,95.83353,0,95.83353,0,0,"2024/03/01 00:40:02",0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,5.15,5.15,0,0.2,0.2,0,0.39,0.39,0,0,0,0,3.62,3.62,0,FIRM,95.83353,0.39,0.39,0.38,5.15,0.2,0.39,0,3.62,18062.3771850000000000000000,2475.066250,1104.6299,938.562850,16216.6460,832.117150,1682.499750,94.090730,17135.139460
D,DISPATCH,PRICE,4,"2024/03/01 00:45:00",1,VIC1,20240229249,0,88.67305,0,88.67305,0,0,"2024/03/01 00:40:02",0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,8.1501,8.1501,0,0.2,0.2,0,0.39,0.39,0,0.07,0.07,0,0.71,0.71,0,FIRM,88.67305,0.39,0.39,0.38,8.1501,0.2,0.39,0.07,0.71,10613.4070466666666666666666,1191.526650,778.755110,719.056920,10562.692860,598.9420,2065.787510,388.503790,4966.480230
D,DISPATCH,PRICE,4,"2024/03/01 00:50:00",1,NSW1,20240229250,0,88.65,0,88.65,0,0,"2024/03/01 00:45:03",0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,7.73,7.73,0,0.14,0.14,0,0.39,0.39,0,0.01,0.01,0,1.5,1.5,0,FIRM,88.65,0.39,0.39,0.38,7.73,0.14,0.39,0.01,1.5,68939.9830449999999999999999,1191.526650,778.755110,719.046920,10562.432860,598.7020,2065.787510,388.513790,4966.480230
D,DISPATCH,PRICE,4,"2024/03/01 00:50:00",1,QLD1,20240229250,0,92.32938,0,92.32938,0,0,"2024/03/01 00:45:03",0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,7.73,7.73,0,0.14,0.14,0,0.39,0.39,0,0.01,0.01,0,1.5,1.5,0,FIRM,92.32938,0.39,0.39,0.38,7.73,0.14,0.39,0.01,1.5,69320.6829516666666666666666,1191.526650,778.755110,719.046920,10562.432860,598.7020,2065.787510,388.513790,4966.480230
D,DISPATCH,PRICE,4,"2024/03/01 00:50:00",1,SA1,20240229250,0,93.01303,0,93.01303,0,0,"2024/03/01 00:45:03",0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,7.73,7.73,0,0.14,0.14,0,0.39,0.39,0,0.01,0.01,0,1.5,1.5,0,FIRM,93.01303,0.39,0.39,0.38,7.73,0.14,0.39,0.01,1.5,23816.1750533333333333333333,1191.526650,778.755110,719.046920,10562.432860,598.7020,2065.787510,388.513790,4966.480230
D,DISPATCH,PRICE,4,"2024/03/01 00:50:00",1,TAS1,20240229250,0,96.3256,0,96.3256,0,0,"2024/03/01 00:45:03",0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,6.15,6.15,0,0.14,0.14,0,0.39,0.39,0,0,0,0,3.62,3.62,0,FIRM,96.3256,0.39,0.39,0.38,6.15,0.14,0.39,0,3.62,18062.3771850000000000000000,2475.066250,1104.6299,938.552850,16217.610480,831.877150,1682.499750,94.090730,17089.829230
